	eEF1delta	Dgp-1	CG2017	pug	CG11899	CG1673	CG10621	RpLP1
CdsA	-0.3609167807819058	0.5213175336995394	0.6220104896467955	-0.6881232641143277	0.600292362994817	-0.4789459520687852	-0.7927681242379591	0.029863489408325117
CG13676	-0.05880930422949275	0.3853292436720345	0.17284403028430778	0.632494346275684	0.2252741997631781	-0.22349053112545356	0.13389202295375377	-0.5762747006422563
Nmt	0.8805920004948943	-0.38882339060866605	-0.6837936171534748	0.10538968374358999	0.0796743634414198	0.14514566991158084	0.16360477373461646	0.5567757573137084
ERR	0.10185567390729885	-0.0893819361601584	0.019863991538794534	-0.3997336520843334	0.16416887349795994	0.17836073380812487	-0.2532088578236677	0.6325145435005259
Atg18	-0.6326128199140998	0.9398635155893923	0.9480774492432995	-0.33678873241683904	0.8244677461931094	-0.7442008893349762	-0.8379381570137325	-0.5289431015296328
CG7375	-0.43333644674572486	0.8941025999028857	0.8362997323337623	-0.32377580504969716	0.9299023598860163	-0.8183232626687461	-0.8447179541432261	-0.5102166430153927
eIF4E-3	-0.5406253898065186	0.9160362081700757	0.917253585827722	-0.41457909199379334	0.8127765217488556	-0.8415572202854864	-0.8320008650812346	-0.5459215923180597
CG7207	-0.3461800110896229	0.799551611698683	0.7457703936382883	-0.241089806933298	0.9534103006472954	-0.6784392956606093	-0.7886658941644291	-0.37127801856597736
CG7197	-0.06817680655930071	0.6258651950917993	0.48648219807344645	-0.5571887789057346	0.9103180409164832	-0.7132499181498512	-0.9019960508256045	-0.08055037852201927
CG7188	-0.1674277462019832	0.8544152841115545	0.7148719579754163	-0.24256688457576595	0.9130873166971281	-0.7998347454195895	-0.7248189247258399	-0.3498721003678549
CG7185	0.02148773542089122	0.4811475676144634	0.3100526492200986	-0.40736458611039617	0.702586775673064	-0.4406249274549305	-0.706293390668787	0.14008777074248496
CG7182	0.4904764006626666	-0.6996967220886812	-0.646246715223654	-0.0038452247511989676	-0.38286058881147095	0.696630301708681	0.3591873985060346	0.8504209763228562
Idh	0.6239679957780039	-0.8763706585518065	-0.8713529324738751	0.45491896696178885	-0.5987406492618713	0.8937162082554909	0.7667350769205608	0.7161747621935219
Jon66Ci	-0.5118983326875408	0.17817304304668125	0.3710299520999954	-0.19883175101150136	-0.28973077555445054	-0.25479785380117076	-0.0004537419085548956	-0.5143709239957254
Jon66Cii	-0.4719497119957671	0.12286514863902942	0.32579163849454773	-0.26255590197467243	-0.31673111425272743	-0.24012296744724246	-0.004057087305445694	-0.4530331588204511
Unr	-0.2739245943051954	0.7385497414615184	0.6692662534739214	-0.34189682981105446	0.8454179999877346	-0.549154281731213	-0.7822277094490919	-0.09676831231308267
CG6776	-0.48373655386202746	0.9447749104644735	0.8760062961113874	-0.34146924172341414	0.8828213865961403	-0.885266173874923	-0.8471741119884083	-0.6008559201781467
CG6673	0.8551746705203123	-0.8324818060319082	-0.9758489919473633	0.28326279136184823	-0.4963702834058742	0.5929057482621797	0.6365779016810376	0.6480673678483063
foi	-0.005366873622822191	0.1430876947648554	0.10395894997715341	-0.11382210259191997	0.390845190917946	0.07713658225107552	-0.34303144039980854	0.3409851766627418
ergic53	0.9046551995754144	-0.36250382844871365	-0.666063204901432	0.10685163263408747	-0.05355297887454382	0.04775701491058779	0.2626236529769255	0.44584334055152597
rhea	-0.15645608812011466	0.14249317594856592	0.17528650185594014	-0.25156594894703715	0.3244130361612086	0.05858838974066848	-0.39858771578998664	0.28826159487217706
CG6638	0.7984658436619827	-0.8554241049529214	-0.9642877700616893	0.3749499296713526	-0.5263664740681456	0.7079124678960755	0.6952334897730402	0.673865880878126
CG32355	0.4514660311750435	-0.7075846417575223	-0.7485702405580978	0.773278321794341	-0.6861388201485663	0.7979931913563625	0.9306559726143382	0.295834741377725
RpL14	0.7047349294163967	-0.7612727082075196	-0.7306841603844352	-0.07473844867187544	-0.4132772977723968	0.645389562072332	0.4161406748361302	0.9732175594240392
CG5989	0.875595197164644	-0.8013951399255704	-0.9051654620216466	0.36583536635982244	-0.4593620458096207	0.6899606690685863	0.6922026583118828	0.7776091809048882
SrpRbeta	0.951266239759979	-0.5907647420284108	-0.8011931593841076	-0.07779587157778584	-0.12357805262160745	0.260758178895925	0.23544425218989845	0.7621306029381198
Prm	0.12288751187070657	-0.49664321737569894	-0.49863532958413354	0.7697580558152457	-0.6706091908602609	0.5788552303104348	0.8366487060728648	-0.1333686229059627
dally	-0.38185288926855643	0.8411935068400681	0.7954033004466349	-0.32919062726398735	0.8778826257965401	-0.6372781817471387	-0.8095018746244138	-0.23533858923414447
Tsp66E	0.7128646689694922	-0.6621847570453634	-0.7397964192489338	-0.17278155734987016	-0.29533766961659835	0.47089865967327194	0.2381751128110189	0.8788390310682404
GNBP3	-0.7709040629544565	0.8856477323099797	0.9501375823951768	-0.2062828116959571	0.5470694720472413	-0.7257704343791862	-0.6173836682819239	-0.7906198526415696
mRpL12	0.8990022873678981	-0.7528833257185725	-0.8699835732430485	0.09921135933360561	-0.3762873460466304	0.5701790444833498	0.49197427770952307	0.8827910733074731
CG5021	-0.34821823308497385	0.7153965149646382	0.6510269992217084	-0.6510667749378102	0.6323189167636306	-0.9555670007472234	-0.8310463328927336	-0.5445782440200913
pix	0.5524133459241319	-0.3299966363889767	-0.37677266223140593	-0.32267609607600545	0.11868946816742655	0.23591483203079855	-0.10666256878749605	0.8283141490918182
Srp68	0.909390157712041	-0.5987555552401013	-0.831549403832918	-0.08300070556204829	-0.19695465019381656	0.24007220799626716	0.24532265898056116	0.684842417643665
CG5288	-0.5459099946180059	0.889667458155274	0.8216571802439372	0.04620908237001914	0.7751054342447647	-0.7194808052605622	-0.5911919283367708	-0.7840903147839661
Argk	0.13149515722850624	-0.5354773831055888	-0.4441110279549816	0.6224493126978372	-0.7548120661749669	0.5698836082281304	0.86728742922416	-0.044869507699408916
CG32032	0.3151512274434077	-0.3444954538179604	-0.24788297196506617	-0.22034520322033196	-0.08346207016376088	0.4317512579967086	0.04857111064886264	0.8183321171819266
CG13315	-0.1703377499421904	-0.19084724050110055	-0.06296505826680522	0.001915315256672627	-0.594434077075612	0.019200836829995217	0.3608194708436244	-0.3106128555384438
bol	-0.5482260643370858	0.9052655146780941	0.8280455073453418	-0.28850155652939535	0.797435728999369	-0.6883323548461213	-0.8240184571417486	-0.45076453255840493
Dhpr	-0.48285760298758645	0.9164915957877102	0.8471669620849716	-0.2631232018109354	0.9421020371413146	-0.7488260109327658	-0.8524281789886096	-0.48516129940058994
CG4484	-0.5199552602860957	0.6141101895455825	0.7361389480663219	-0.06939572165232746	0.18234569176195034	-0.29154634519654515	-0.22059567246880243	-0.2680980635401336
PGRP-LC	-0.38249349607188954	0.8261587171872871	0.76691002013406	-0.213050414483898	0.954983983517344	-0.6769501644544256	-0.7898021841825892	-0.40586129199866494
UGP	0.49362144866818786	-0.8425013676949119	-0.8932572159438461	0.5160180721894896	-0.6665465709311967	0.7393657475894764	0.7679107432123078	0.33977293654419727
CG34455	0.4282979134049729	-0.4357075987493199	-0.550787805438453	0.8705625255501834	-0.338343420067449	0.5436319885923974	0.7664211720660914	0.06733813478835944
eIF-4E	0.7513013068633513	-0.08365002480992767	-0.32475900613922565	-0.14222729087890804	0.41387647740131034	-0.06552588038465791	-0.16902781041321102	0.6237093075655815
Cpr67B	-0.7746831023537812	0.6885248333329639	0.8426456265209799	-0.12020956745518363	0.17145026411069808	-0.4053026893660273	-0.3227239806548725	-0.5672753532511121
CG3689	-0.3563288865903862	0.8105312113594741	0.787754837300901	-0.540089714480818	0.8735057148839754	-0.7479470998447771	-0.8999913360417626	-0.2293175783457344
aay	0.773610754686596	-0.8747855114507002	-0.9612603791355557	0.31078997253598006	-0.5720697204872199	0.7374953451311219	0.6828887399672321	0.7308442704731231
RpS17	0.6588836425102533	-0.678486882069602	-0.6113362596925285	-0.1125673417401522	-0.3959395562358723	0.6067825960256708	0.39738806911982766	0.9876279227139811
CG3529	-0.3526474684654228	0.8462846063692511	0.7497968724037704	-0.456254194929669	0.9244189945312413	-0.7669251727613954	-0.9247187146448425	-0.3021876840087738
CG32038	0.2654596637484159	-0.04557428100584694	0.09932776612043612	-0.2866772787587333	0.15808689872361542	0.07779883437266938	-0.06072020576539126	0.592884903931281
Uch-L3	-0.47180923931637975	0.940950123660872	0.8771996913962912	-0.3730701907433394	0.8912197393685861	-0.8765356833754319	-0.8629361171202234	-0.5519613965674198
path	0.5221649215906348	0.08987172972205541	-0.1778468910674006	-0.08174326970799818	0.6367518973446239	-0.24652633789007164	-0.35522457051060147	0.2563339056028019
RpS9	0.7168494812749474	-0.7052192563372525	-0.6795701634008459	-0.06718949380058427	-0.38855238710377926	0.6182576975946371	0.4139881595066103	0.9901981424984011
LanB2	0.7967702649234781	-0.622535238506289	-0.7822799865855818	-0.09683155975883426	-0.18745480337696632	0.3875430324314933	0.21317393935838058	0.800530386291401
CG8336	-0.6350128753674991	0.9598551555322419	0.9440722156600103	-0.2860208800076035	0.8493509065964312	-0.7735048627409845	-0.8359173511165117	-0.60265253365065
CG18179	0.1826080338606695	-0.17962943766715103	-0.2813560293380222	0.9337060179319323	-0.07138353274401624	0.42666096919909835	0.5719531201018578	-0.1403569083187882
CG18180	-0.23042733693883624	-0.11383415309452687	0.011709502325611612	0.15914732321604086	-0.4875192554679475	0.008622396439900516	0.371157825733533	-0.4365487775254122
CG6767	-0.3503508006652562	0.593891934509803	0.5952768451597746	-0.36602635147653534	0.7416380746359107	-0.3962614900159278	-0.7488947546389118	-0.04766373091298217
UbcD4	-0.4159463148710803	0.8952883964430342	0.8123219543224438	-0.439920118798158	0.9006545866338732	-0.7876752588068406	-0.9129983542446201	-0.35871103891656253
SH3PX1	-0.2669652667111386	0.8137407275506416	0.7270584250486235	-0.4101314675301729	0.9438682925416764	-0.7221124532774477	-0.8684776042185558	-0.217720743849817
vsg	-0.6773735837259568	0.9742860795334025	0.9748516051560514	-0.27073603441271615	0.7440874849096409	-0.798534562724501	-0.7646444469589092	-0.6787406941933015
ATPsyn-b	0.7243065971299399	-0.9384398695328251	-0.9451360653352394	0.2849968156845059	-0.6566351374797588	0.8250028007433602	0.7371396301043148	0.7860334870473799
CG33205	-0.18893891943619853	-0.13594855636521072	-0.09243952374623385	0.846635598985755	-0.46605046812435136	0.4252475409086616	0.6952370481916345	-0.372901330677993
I-2	-0.2845536071931988	0.8370618033851716	0.7365143908947671	-0.4256794497694332	0.9696353106621949	-0.8044593344157853	-0.9010379518470403	-0.3246314307106486
CG8108	-0.3086193141521636	0.5816117875352619	0.5730676559878772	-0.4586469809996757	0.7313361890267108	-0.4364207983142593	-0.7855687513575904	-0.00614665573067065
CalpB	0.2547569559449808	0.2162614988639451	0.022210493718726385	-0.15739091290950055	0.5677230677580942	-0.14144908841177997	-0.43319780793854984	0.3468711476609383
CG6707	-0.5450030418357675	0.9357432813623444	0.9056041035239161	-0.36112696747481277	0.89273910203863	-0.7979624887483181	-0.8764053561865769	-0.5145937028860611
nudE	-0.6213604020943224	0.9579252234539644	0.944176945443606	-0.31751694689449866	0.8460557266427294	-0.7896727158881931	-0.8425979213635024	-0.5898790490468221
Ard1	0.6811083435721531	-0.7248972597361912	-0.7619928477563627	0.05719053419760796	-0.3683560188575343	0.6603951567056153	0.4111237089026614	0.8843619608211604
scramb1	-0.40801022728122266	0.8436769844127664	0.7876549578332731	-0.34187360037014997	0.9521699899247967	-0.7223394033314969	-0.872258509390017	-0.3749853237600042
E(z)	-0.012712348194599704	0.01448006025762084	0.12491692315116053	-0.5370579005049998	0.23810398776860245	0.030721177815391534	-0.4096890416176639	0.5123002535958864
CG8009	0.016315521582523133	0.6747060384276509	0.47896368199518735	-0.6625747325160041	0.7040963048791679	-0.9233540449031623	-0.8145411454601184	-0.20017951803563874
CG8003	0.622640575382369	-0.5676298931159034	-0.5720861749802673	-0.1479938354431175	-0.2003190698415457	0.5097516627993587	0.2077203857199686	0.9351313459540674
CG32068	0.2341487569588879	-0.45709754227322663	-0.29432690315328697	0.19053441460771478	-0.6372002844194533	0.3680312497355261	0.6571817628083503	0.19165194353358886
CG11811	0.5918797013755547	-0.7185616796466067	-0.743187032385274	0.29623184295384225	-0.35473016057995194	0.7674964305618728	0.5099413077366206	0.7774950677175378
CG33493	-0.755704689915601	0.4248371119194366	0.5835648767780582	0.10114017368287019	-0.14168602211729242	-0.06900571392691081	-0.04598204538041082	-0.48490370611324757
CG6463	0.8363091403335294	-0.8855823784667574	-0.9459526384145781	0.30601460367696814	-0.5852731622785224	0.7469039384157191	0.7316612612199527	0.7985676033392033
CG6409	0.6890840194877361	-0.6605902661759909	-0.7100152861874971	0.4782316507186875	-0.39753073415200413	0.7771286884233128	0.6795491210452851	0.7807521055184309
CG7949	0.0486150504748632	0.25917706032665927	0.28554463848366873	-0.34504432811347213	0.6334646017797887	-0.17072130219331805	-0.5213288698425854	0.34713853238798636
Aps	-0.32203301895717423	0.841452138049543	0.7440760566818662	-0.3845935430871108	0.953617857663998	-0.7370151040758235	-0.8878882782225552	-0.2887245081619463
CG32069	0.8958778960308865	-0.4711350450611877	-0.6712222122091971	-0.1838511925696447	-0.2504224205581213	0.032557917270997966	0.26302146520371994	0.5600218176350332
l(3)01239	0.7964918237943078	-0.5598007087664205	-0.6181684332680285	-0.09476017009965877	-0.1255097493553878	0.4456092497365672	0.2437723668063381	0.9603435936048718
CG7638	0.8435781795786369	-0.7530841572610046	-0.8982340560769393	0.23580875744044807	-0.3409720707312776	0.6019744126635723	0.5099975983609428	0.767168820378746
Sod	0.25478387419549514	-0.8371927011699117	-0.6968188151091849	0.026817839667857897	-0.7081010852246732	0.7776285097782936	0.5108331870061907	0.5961667310390931
Mnf	0.03196966423795103	-0.2785602197670655	-0.14380601358774084	-0.09428689266368147	-0.12134022296828434	0.4932341929249374	0.04655866754537741	0.5985846205982132
mRpL2	0.7842547217198916	-0.8265890943461768	-0.9026003343356985	0.18200949370233663	-0.47084076627130517	0.6996282428614868	0.5605754206375446	0.8386221329321019
Ufd1-like	-0.4900271458175823	0.9419314340062308	0.8880425098501691	-0.34268375234885196	0.9080727832672805	-0.8342259352356496	-0.860678616177826	-0.5279976121863486
CG6199	0.867837212470668	-0.5588688045828655	-0.8306879198944241	0.2066475311217462	-0.23586216449756323	0.24350319170953624	0.405774451804018	0.4436655358283759
CG7600	-0.25787246556460125	0.8177543642464992	0.7077444876101936	-0.6486609482455087	0.7908901236193511	-0.8733529661616285	-0.918258516572593	-0.24651973118889683
CG18490	-0.5675651161768497	0.9043704863976074	0.8367095799002726	-0.039673963584766075	0.7552672141791489	-0.5581543167057915	-0.6604368955317902	-0.48364882916999224
scyl	-0.3067158155331404	0.5875079103431106	0.5912848321335962	-0.19792136229845644	0.7841477513629391	-0.32528943668370197	-0.657232941136829	-0.03923693348203594
Mob2	-0.5335436702349249	0.8709776705216713	0.8616868729632591	-0.29802626713886665	0.8652849314978973	-0.6380961055025706	-0.8241106627199943	-0.3750405976762082
CG7394	0.8778732711435305	-0.7943714481757921	-0.9118735529722163	0.1605578817650722	-0.3766635335062946	0.6031960546044922	0.517214455747887	0.8311319607588655
CG6084	0.8531582412419154	-0.8125577711974206	-0.9461810447866396	0.3405770888682523	-0.46261358472173936	0.6576969162066486	0.6502828072963724	0.7143867740168478
CG18815	0.8119635793054376	-0.8318216287136743	-0.9652249437188816	0.1510299358129913	-0.4571450100896106	0.5719817127836262	0.5176145634336601	0.686675631402292
TfIIEalpha	-0.30373166002847923	0.5506539683539503	0.5995685433369443	-0.14853674957592886	0.6168296323576217	-0.1984308032405612	-0.5073771491324505	0.0797181203797281
CG11652	0.01180556584266546	0.2651660711088272	0.1432146292264342	0.6550763978523082	0.5107380600098517	0.0705075443082921	0.026276033891820535	-0.17549197967974442
CG6038	-0.3467543486461971	0.4988011636442159	0.6077020541874534	-0.6000831343636571	0.5856371972275736	-0.3899706532094672	-0.7282781009275561	0.08551230784703436
CG14132	0.5955447511090335	0.10271056836071465	-0.15481423248403814	-0.49105703446710236	0.5606096652378059	-0.4142528606645124	-0.5040272464764546	0.4195319532109455
CG5946	0.7676306057915521	-0.7777351002567402	-0.8969488499136278	0.5460165214062107	-0.48173431259436406	0.7297048241224803	0.7555960200285252	0.6060183023616098
RpL10Ab	0.7829051370672268	-0.7146359105195544	-0.7288383030423937	-0.14470739346305644	-0.35546251235059845	0.5420978323884216	0.3542778809577939	0.9854916687460177
CG5883	0.2281029633290026	-0.7629463752732053	-0.5160389870776577	-0.14388303878638653	-0.853966524584438	0.5944654225379035	0.5848269397381574	0.522789218962523
CG7252	-0.051965087357103555	-0.23588502939767442	-0.017496159644030645	-0.3053714117800202	-0.5984595888807548	0.20026610913679804	0.26696623631056016	0.29673204355375804
CG17826	-0.3706450782339727	-0.0073365994102056326	0.12072122179253972	0.25389179863006456	-0.3991442923537438	-0.014454174722863004	0.3231719324389763	-0.5771402185423623
obst-G	-0.7378180583791472	0.7934911293233484	0.8920636477848575	-0.4140630441593907	0.3642363212385116	-0.676508528574321	-0.6082986394863967	-0.6024260527501174
CG6947	0.5846803929028848	-0.7531096977902685	-0.704925766384964	-0.07238343167475951	-0.47464426845477214	0.679596354215947	0.4115033233909163	0.9188341470373085
viaf	0.6910783917942493	-0.43882524034749143	-0.6100535957831618	0.11365878058978919	0.07306082130857472	0.3794041880650825	0.14291847731451326	0.693728693110205
Pop2	-0.4169171332041361	0.881759943037408	0.7767252746381273	-0.4457194911896403	0.9239033368262142	-0.8261699222556746	-0.9440298599604346	-0.4287802289155697
yps	0.5178152025230831	-0.29602690002899507	-0.4797895131078735	0.6707282978309986	-0.1506218436386199	0.5205961621343335	0.532270323904926	0.4046420312425863
l(3)neo18	0.8458059156023289	-0.8788690614770661	-0.9833211341327511	0.30316200403315435	-0.5663107953082773	0.657689792774268	0.7033401149459603	0.6790187454872805
RhoGAP68F	-0.6679841754033105	0.9431749568472176	0.9611028259713805	-0.3043497798385896	0.8039576526212924	-0.7787942516972555	-0.8106912532202337	-0.6368970717161797
CG5642	0.4322801133652453	-0.24119816798089558	-0.23917622258593765	-0.4547856037091848	0.15138355124866285	0.15242437329892816	-0.21279814655752533	0.7903539168445642
Nrx-IV	-0.4465839547967826	0.8207993771252852	0.7953426344521975	-0.44109880583099653	0.865340988153182	-0.6696321630284345	-0.8849993635282289	-0.27173823720802276
CAH2	0.6094828713278811	-0.7351441944061688	-0.7205148610111827	-0.10209622451114761	-0.38509969018882423	0.6244823387060837	0.33162106120650925	0.897068755725099
CG6910	-0.5646613196900553	0.2234677299511659	0.41740621646566867	-0.14504326335243248	-0.3135011561246991	-0.2207654287854637	0.024013418926231968	-0.5166287045539717
Adk1	0.7226450653717569	-0.8519517474815936	-0.8974009334806264	0.24508944952469994	-0.5084738374384474	0.7672603456118138	0.6071984884059657	0.8106096156070132
Pbgs	0.27332702854193003	0.15410777068654816	-0.11735724311593285	-0.15328475017441412	0.01388347453659003	-0.48911521866874647	-0.10209058601122811	-0.2452606740729837
CG4300	0.7192224720953462	-0.7813420565442418	-0.8196115964513726	-0.037365817561009866	-0.4016971242226021	0.6204194062170599	0.39178315578244904	0.889827368353694
CG10418	0.43736447041314774	0.28582039579898944	0.1692261709985871	-0.4685503019836121	0.4492148464298847	-0.483774922681112	-0.37289137950491485	0.33425694748969026
Ncc69	-0.34270343728513564	0.6008715310261507	0.6251571113946202	-0.5561434580820867	0.7019085479524809	-0.48335024895276646	-0.8124927144595977	-0.004170360101309495
CG32103	0.4548704272096286	-0.038097936333196185	-0.2754120566326168	0.46162595393830197	0.07361659720784143	0.23727520467052896	0.25353739901269573	0.31865445758017
Gap69C	0.8873926108054152	-0.5164601969422169	-0.796902013375761	0.07170491658746227	-0.10399668603905826	0.2007363896333399	0.25246505165229227	0.5517936395716714
CG10616	-0.11296066645513086	0.817341595380459	0.6670995729748562	-0.4156642826385055	0.7878736272297394	-0.8755049533121674	-0.7333018403202713	-0.3109871290811968
CG10638	0.2198001882290705	0.33734510709895144	0.15990314130645714	0.23518472836220763	0.3223649241712875	-0.4151457943874591	0.0003001573631992131	-0.3133601795218703
vih	-0.42109615356420516	0.8626373222705069	0.8224515657271927	-0.44584859424542894	0.9209087267619324	-0.770146709167746	-0.9056650060012149	-0.35399247103896436
tral	-0.4035226330480417	0.8202882255815521	0.7119029539825574	-0.2113901368630281	0.8491538958900261	-0.5860220828742175	-0.7821453272357867	-0.3118476429964013
eIF-2beta	0.830101129190923	-0.7426735960636581	-0.8309998032613664	0.02389198611253559	-0.32062190550641445	0.5746111560192582	0.40351887750878684	0.9057263165929187
CG10627	0.7722546829809002	-0.5993204988138512	-0.8225567321923034	0.48871724164887	-0.4026291148601309	0.42401572537500715	0.6498355954363444	0.35489244051485863
Tsf2	-0.16090974312125325	0.29459499894338503	0.38404245776168333	-0.43808176788428	0.4509111430037881	-0.11849582159445705	-0.5218066558308847	0.3343596963065363
CG34242	0.868075616028993	-0.7330552277577171	-0.9171642606878916	0.24132332824252334	-0.31111771185475257	0.5151501980888119	0.4891624595125054	0.6714875132213447
CG10688	0.518909765974189	-0.46204684916143446	-0.5565350574749828	-0.2434400532880786	-0.43565764335764356	-0.05729547031337806	0.25726266019057253	0.1478988148721567
snRNP69D	0.0103652424234564	0.7291603066629555	0.5355328785607155	-0.4907710480506166	0.76900114004172	-0.7725775740190256	-0.7620677961261174	-0.06942671616978656
Klc	-0.2750861125772333	0.8003531876187546	0.6872786808081395	-0.5533579073492982	0.9293241455312861	-0.8248356425924466	-0.9608312011125336	-0.2793997381865942
CG10754	0.42774525589140944	0.03973288794551903	-0.1379747174965394	-0.506965231817168	0.48867426654127	-0.23564093349624773	-0.5137426787701385	0.4936698250910095
CG10960	-0.23604897448673665	0.6698420872435406	0.5620821948601513	0.03546718608026559	0.8947475200350594	-0.4066867018789835	-0.6110909268923107	-0.22315885968712118
CG11009	-0.7154509034926227	0.943760023651387	0.9298504746221059	-0.3611831500269084	0.6858712302969454	-0.7802912047779332	-0.8195643187919958	-0.6505583008791781
CG11267	0.8499008547026615	-0.8021998817733166	-0.9281665416512959	0.16022243322259366	-0.4167395590425595	0.6083651952371119	0.520286674023058	0.79830341209947
mRpL20	0.9073738606696935	-0.7798297462181375	-0.9152948335287702	0.09387089675597655	-0.3809915779078945	0.5449820449924556	0.48510416828526726	0.8321442917613014
CG11255	0.5998314246149672	-0.7103410331239948	-0.7049458607162715	0.34970874821472464	-0.3428389152659747	0.7998710356496787	0.5576575462308523	0.8024447055475297
RpS12	0.7175024739347516	-0.7860692338828504	-0.8148800140787562	0.020754989832107672	-0.3996513618582796	0.6601836266733202	0.4278213946805724	0.8971263294109801
RpS4	0.709764428740274	-0.6790951216949691	-0.6500767603182732	-0.05170922550599097	-0.3391533856357512	0.6110833262378914	0.39513099381717764	0.9870620002350675
Syx13	-0.4935638982431231	0.8698317824597301	0.8429776447513667	-0.3303270405184865	0.9226133328557962	-0.7533863667888572	-0.8600924737613497	-0.4833132035572347
CG10725	0.5313578699007917	-0.8357381786671821	-0.7078519897612967	0.09680943504525097	-0.8394625233646245	0.6266930685574081	0.7704961382460239	0.5719978279086398
CG10140	-0.43184718749150736	0.8597245506097052	0.8066371237092193	-0.27664985627879274	0.9420809889307683	-0.7643211063511791	-0.8279720443994075	-0.4978130179170088
CG14109	-0.44372796907704626	0.8934519644345345	0.8277136114348467	-0.279291892436102	0.9544392456441272	-0.7679532198031294	-0.8485078700993112	-0.48252983555723983
CG10732	-0.5204264583048993	0.7050091065525322	0.7104786726800701	0.06897237650268534	0.6262747141794167	-0.2546703389188952	-0.49103967269529747	-0.2533146716715581
stv	0.5286722143772684	-0.7580726663078142	-0.7890781546318074	0.4169460834675887	-0.5502028898722597	0.8334909571073937	0.6613725430216857	0.6732018502947668
CG10083	-0.3198313620803466	0.8955078589006177	0.7481102142963592	-0.46181294832716574	0.9320620209555986	-0.921920865378059	-0.9319491260274164	-0.4586254504876162
CG10743	-0.5125424367096194	0.9022066211329473	0.8664748163711532	-0.48028675579316443	0.8456966525349996	-0.7848635495651474	-0.9149854775285663	-0.40057373984249894
CG8745	-0.3465045642565246	0.8080913961027925	0.7112793413538433	-0.6357226519803316	0.7828109364674817	-0.822269359729135	-0.943515872528075	-0.2731058791106024
CG32137	-0.5072585008319032	0.859788776121149	0.8035047980574268	0.04829670844763542	0.8400845213308865	-0.497428939578479	-0.6318737712073713	-0.44355577519493694
26-29-p	-0.40069575378999167	0.5852435748093621	0.5529147704470102	-0.09673858729040262	0.19956715022709742	-0.652670136634815	-0.26652706128252507	-0.7279563300287044
endos	-0.6254838625236093	0.9313418459499925	0.9488511066721741	-0.35498818119764963	0.8216821296160428	-0.786236994315763	-0.833427875438388	-0.5761444929173593
Hsc70Cb	0.5990500233480425	-0.4955608739092913	-0.5758348540263923	-0.16514539373380835	-0.10448591677424561	0.40480459067319957	0.09298191407736271	0.8274582011093401
CG6833	-0.10440441067157218	-0.06102608934363658	0.08952586934300644	-0.2531128357364938	0.13043281851001057	0.26412998809207033	-0.2137541352407164	0.4731078285576085
nuf	-0.2562644572039237	0.7951230648996934	0.6447699063249659	-0.3497641962282602	0.9709761417527606	-0.739249140808832	-0.8871102471952333	-0.31035964199700294
CG13482	-0.8304367625342173	0.6747817350356965	0.7225920587663448	-0.03821696314291633	0.2078285290726303	-0.5034347695412071	-0.39392061769322195	-0.869140969772005
CG3868	-0.23561248246660804	0.07629456156192112	0.2025725832038366	-0.3814621487511268	-0.2622978272629233	-0.34564817447923873	-0.04764061158189765	-0.3420057027461477
bbg	-0.22146418260273606	0.7719803292678682	0.6427608541915258	-0.4371994019993552	0.9694210895882984	-0.8216290571810421	-0.9036249040858415	-0.3490122316567268
Mpcp	0.6975579685481372	-0.8742318872486671	-0.8754293386970301	0.13466399916276345	-0.5473879294222922	0.7693179780114299	0.579752242698863	0.8650589939285908
ome	0.8148993332429479	-0.41738369865724706	-0.7008868516968936	-0.132784963872067	-0.12764497299531002	-0.05239535275314471	0.14170549137771096	0.36468791599756323
Trl	0.07297653097374815	0.6042858668588413	0.38430726679674276	-0.4914971082969912	0.6025252684202987	-0.6853253355424812	-0.6682177087531456	0.0035380074192863336
bmm	-0.7784394576913208	0.5726938740823965	0.8202587421267389	-0.43908670407429423	0.2560878022097055	-0.3641316619992158	-0.5238199186495425	-0.33952396582898564
NHP2	0.41099514097105155	-0.6382030575745137	-0.5290147302992647	-0.09329052238577797	-0.36736437293627683	0.6620483648798391	0.304946341353129	0.8660129768233056
CG5114	0.46650195149883306	-0.6872342034016987	-0.606738960970142	-0.022146503441864734	-0.3946774971471365	0.7028748095602804	0.3629577138785255	0.8683452289554887
mRpL39	0.8805070523315396	-0.7144256544934285	-0.8749432136171479	0.021212229169566353	-0.29840673200855417	0.4693165040112592	0.37511816049452656	0.8153951326841216
Prosbeta2	-0.4450270876224154	0.944106422701	0.8389526679454615	-0.35903732182965564	0.9094207561498239	-0.909284883985374	-0.8791480495139425	-0.590907478058842
CG12310	0.6435430580938789	-0.887767558425227	-0.8969209053931864	0.17822858559994667	-0.7324748685794722	0.7748368984672004	0.6884355357140413	0.7657160960839942
CG13461	-0.10129880170546803	-0.3407490757037738	-0.1886864954477404	0.18961047262145136	-0.3849557102118315	0.6638888459813905	0.3090992810137785	0.42788963480593795
CG18649	0.4839048495651931	-0.8727863921681075	-0.7708378198000991	0.2438275598147637	-0.6361329004098815	0.9006048996022616	0.6624380476948855	0.7842259518292974
CG13460	-0.5344771097687953	0.17339511160326185	0.3300757401482563	0.35857863073159946	-0.3135799211183373	-0.010700361279565949	0.29573325415521423	-0.6396627945688417
Aats-gly	0.8738675300108439	-0.6177283180257169	-0.8416330701437162	0.2353542193673525	-0.19240190810670502	0.43780586118608605	0.4065647094231084	0.6697889027719625
