gene	bait	correlation
betaCop	Baldspot	0.9322228904984947
Mec2	Baldspot	-0.847335114192594
CG12237	Baldspot	-0.917246903063967
Zw	Baldspot	0.9495110822777275
CG17065	Baldspot	-0.8437512957046627
CG3164	CG16935	-0.8236077024158485
U2af38	CG16935	-0.8138883828742322
Ent1	CG16935	-0.8299645641641765
alpha-Adaptin	CG16935	-0.8407401740705612
ebi	CG16935	-0.8943357261608019
lwr	CG16935	-0.8761851251362685
CG3662	CG16935	-0.8807434691230729
PNUTS	CG16935	-0.9441483494442869
CG4552	CG16935	-0.8831909128339802
CG4887	CG16935	-0.9266111747212299
CG17660	CG16935	-0.961140115924491
CG18317	CG16935	-0.8224023452332103
CG31937	CG16935	0.968762785188606
Taf10b	CG16935	-0.8708967439489123
Taf10	CG16935	-0.9332396971721452
colt	CG16935	0.9551879560679458
CG31694	CG16935	-0.836887996525326
CG3558	CG16935	-0.8524326984061121
CG3605	CG16935	-0.8106710546424615
Mad	CG16935	-0.8256636241280043
bowl	CG16935	-0.9065436136374332
CG3714	CG16935	-0.8727740699858038
l(2)k05819	CG16935	-0.8924262327295073
CG3008	CG16935	-0.8143805062199245
CG34125	CG16935	-0.8625444548272113
tkv	CG16935	-0.8604638508739664
Lam	CG16935	-0.8077380530934378
mtm	CG16935	-0.9172551403248053
CG9135	CG16935	-0.8338022031879675
CG16947	CG16935	-0.8714938525017548
xl6	CG16935	-0.8142022587377026
ade3	CG16935	-0.8389020551594936
pes	CG16935	-0.8804541738520865
baf	CG16935	-0.8203117450268148
Mcr	CG16935	-0.8842256408723191
CG8475	CG16935	-0.8669843689705612
CG8372	CG16935	-0.8285611195995563
Snx6	CG16935	-0.8135318195306459
Pp2A-29B	CG16935	-0.9031822786240339
CG17293	CG16935	-0.9041994734513421
zf30C	CG16935	-0.9079801016237613
CG31712	CG16935	-0.9072573123641662
CG4658	CG16935	-0.8481685848479664
Dref	CG16935	-0.8204649439299947
CG34159	CG16935	-0.8084780901346897
Rsf1	CG16935	-0.892095877425619
CG18619	CG16935	-0.8740660059251497
CG5366	CG16935	-0.8701263985827281
da	CG16935	-0.9338180138169201
CG31716	CG16935	-0.8181246938762415
CG5343	CG16935	-0.8806288524248128
TfIIB	CG16935	-0.8668755322749014
CG6700	CG16935	-0.8712503732902194
Stam	CG16935	-0.8102563786394811
SCAR	CG16935	-0.860849599845742
dUTPase	CG16935	-0.8169509617398737
CG6686	CG16935	-0.8213115519858256
CG17218	CG16935	-0.9233462880536126
CG5446	CG16935	-0.8226999799253268
bun	CG16935	-0.8413599927302094
CG5792	CG16935	-0.824869062604753
Smg5	CG16935	-0.8495500783889255
Rab14	CG16935	-0.9054046577158721
noc	CG16935	-0.9112819637543188
dyn-p25	CG16935	-0.8837744592070117
NC2beta	CG16935	-0.9353913759829472
grp	CG16935	-0.8791308590644196
CG6115	CG16935	-0.8108074729694272
CG5110	CG16935	-0.8260996608141695
mib2	CG16935	-0.8872361515066679
hkl	CG16935	-0.851827408235941
l(2)37Ce	CG16935	-0.9490163590800784
spi	CG16935	-0.8398280081696414
Taf13	CG16935	-0.8459823278048377
CG9339	CG16935	-0.8999178812678776
RPA2	CG16935	-0.843794764504448
CG9257	CG16935	-0.8342453736252874
bur	CG16935	-0.8300492742386968
Df31	CG16935	-0.8174257468460687
CycK	CG16935	-0.885378555806253
CG1832	CG16935	-0.8981908958752391
Spf45	CG16935	-0.8662565864068481
d4	CG16935	-0.9031183662263726
l(2)NC136	CG16935	-0.8587097933755125
geminin	CG16935	-0.9154878412366529
Mob4	CG16935	-0.8810866079113014
Rab2	CG16935	-0.8960326900257629
l(2)01289	CG16935	0.9279701098696557
CanB2	CG16935	-0.8514780267818529
CG1882	CG16935	-0.819455066110353
Vps28	CG16935	-0.8648068160541881
Socs44A	CG16935	-0.941437663500094
CG8709	CG16935	-0.9398107778523531
Cirl	CG16935	-0.8305941282281865
Vps25	CG16935	-0.8693831984615358
PGRP-SC2	CG16935	-0.8099461845397028
CG8243	CG16935	-0.8354211300751742
CG8232	CG16935	-0.8250092667544902
CG18659	CG16935	-0.8321408001865738
ltd	CG16935	-0.8696201154655453
Myd88	CG16935	-0.8215431734463451
wun	CG16935	-0.8128319748610003
CG42347	CG16935	-0.8538568026900799
CG18445	CG16935	-0.8758625053590292
Jra	CG16935	-0.9126962273541314
CG17765	CG16935	-0.8652037835226826
lola	CG16935	-0.8414948477012968
CG9027	CG16935	-0.8308003564245132
Mtor	CG16935	-0.816288515954845
CG8979	CG16935	-0.819501367256626
CG8378	CG16935	-0.809613877101762
SmD3	CG16935	-0.8313364736761035
CG8839	CG16935	-0.808984231263683
Lac	CG16935	-0.9102046595507595
Dgkepsilon	CG16935	-0.8277374492302743
Nmda1	CG16935	-0.8151761361612712
CG4663	CG16935	-0.8728543180854728
CG6191	CG16935	-0.8337208387053143
CG6543	CG16935	0.9284561262167935
cg	CG16935	-0.8410865731533541
CG8547	CG16935	-0.8337441031405797
Tfb1	CG16935	-0.9636365020736641
Khc-73	CG16935	-0.8637902152802478
Iap2	CG16935	-0.9232103266181296
Rho1	CG16935	-0.8088292265296507
Lis-1	CG16935	-0.8150133621984577
Nup62	CG16935	-0.835810547099938
Rab4	CG16935	-0.8201668199311634
Mapmodulin	CG16935	-0.8133684090240502
Hsf	CG16935	-0.830235337688555
slim	CG16935	-0.8991444378487784
SP2637	CG16935	-0.9397701138730304
Tab2	CG16935	-0.8403457461038722
Spt5	CG16935	-0.8538030548037121
hrg	CG16935	-0.9026440253757984
MED8	CG16935	-0.8270013373082845
CG8929	CG16935	-0.932278691466138
bl	CG16935	-0.8581115933896247
maf-S	CG16935	-0.9659510946438155
CG30152	CG16935	-0.8735994335060125
snoRNA:660	CG16935	0.9274327015657974
CG3295	CG16935	-0.8435059126605187
CG4030	CG16935	-0.9519367596496199
Sdc	CG16935	-0.9180786747186208
Egfr	CG16935	-0.915123995447409
Vps20	CG16935	-0.8978451092756832
CG3732	CG16935	-0.910215817785325
CG4250	CG16935	-0.8083808410299622
CG30410	CG16935	0.9202126393032959
usnp	CG16935	-0.8349399190704695
gbb	CG16935	-0.8633403477065873
TBPH	CG16935	-0.9093144317464804
CG3825	CG16935	-0.8392933645415933
Phm	CG16935	-0.8656813629401076
CG3907	CG16935	-0.8515439013948718
Chi	CG16935	-0.9221971168926881
yki	CG16935	-0.8814787989003495
CG3356	CG16935	-0.8086462554480643
CG3394	CG16935	-0.8089127185153346
CG4741	CG16935	-0.8989006255302576
key	CG16935	-0.8516620690125315
CG30423	CG16935	-0.8159256943945672
Pk61C	CG16935	-0.870605320968787
Mkp	CG16935	-0.811582513578303
mri	CG16935	-0.8630084821612939
CG33229	CG16935	-0.8409513560947512
miple2	CG16935	-0.8078101238160388
Ptpmeg	CG16935	-0.881637702381826
klar	CG16935	-0.8116353223262126
emc	CG16935	-0.8247966225272872
CG9205	CG16935	-0.8907824378185487
CG2469	CG16935	-0.825094867779119
Ptp61F	CG16935	-0.9022670373960648
pUf68	CG16935	-0.913478765162773
drpr	CG16935	-0.8287834643586293
Cht2	CG16935	-0.8869945212543062
Cdc37	CG16935	-0.8536786591644004
HBS1	CG16935	-0.8252511175240067
dre4	CG16935	-0.9470323288597585
CG2034	CG16935	-0.8567412143758548
CG32302	CG16935	-0.836804386006856
prominin-like	CG16935	-0.8899221316175097
CG17746	CG16935	-0.8756069093359711
YT521-B	CG16935	-0.9362223597680983
CG32264	CG16935	-0.8874188317355733
Ras64B	CG16935	-0.9571910654177314
ImpL2	CG16935	-0.8301754990918223
ago	CG16935	-0.8969625772647577
CG4603	CG16935	-0.8120578360146373
CG4618	CG16935	-0.9091981889939239
bc10	CG16935	-0.8080683580315767
CG8549	CG16935	-0.8604542520293915
CG8600	CG16935	-0.9282375951744475
smid	CG16935	-0.8490199540987613
CG7492	CG16935	-0.9200281411197708
CG8111	CG16935	-0.815928907187504
RNaseX25	CG16935	-0.8343523119238834
CG7927	CG16935	-0.8596491143225936
CdsA	CG16935	-0.9136247808828201
eIF4E-3	CG16935	-0.8195503512636578
Unr	CG16935	-0.8271230199497414
dally	CG16935	-0.8738883356469469
UGP	CG16935	0.9354565990526059
CG3689	CG16935	-0.8965744577133645
CG3529	CG16935	-0.8170160340699032
CG8336	CG16935	-0.8296999963097881
CG6767	CG16935	-0.8093271347720437
UbcD4	CG16935	-0.8480426157138936
SH3PX1	CG16935	-0.8098127149314
CG8108	CG16935	-0.8198463705320606
CG6707	CG16935	-0.8431368401369886
nudE	CG16935	-0.8400396341319418
Mob2	CG16935	-0.8831856699449427
TfIIEalpha	CG16935	-0.8149586398293706
CG6038	CG16935	-0.9128805012105449
RhoGAP68F	CG16935	-0.8229994899786918
Nrx-IV	CG16935	-0.894024816492339
Ncc69	CG16935	-0.8887487318652108
vih	CG16935	-0.8550639787279464
CG8745	CG16935	-0.8207256352372168
endos	CG16935	-0.8496497195622525
bmm	CG16935	-0.8770118173794437
CG7945	CG16935	-0.8214984892648826
Dcp2	CG16935	-0.8177173048949274
brm	CG16935	-0.8430862235832634
th	CG16935	-0.9125809553573068
Mbs	CG16935	-0.818707738438953
fax	CG16935	-0.8335277405883389
TMS1	CG16935	-0.8616032300921
Smn	CG16935	-0.8577747839867585
Syx8	CG16935	-0.8638467877098193
CG9674	CG16935	-0.8091919336428021
TSG101	CG16935	-0.8183962723676214
CG6664	CG16935	-0.8128402816261298
CG34250	CG16935	-0.8662671083258279
CG6259	CG16935	-0.8300763926572359
CG18811	CG16935	-0.856493957060229
Chmp1	CG16935	-0.8440649733004882
MED11	CG16935	-0.8818078074237533
CG7757	CG16935	-0.9258300830248725
obst-J	CG16935	-0.8314107834260405
CG6597	CG16935	-0.8727709702829588
Snap	CG16935	-0.8277141588222857
CG32428	CG16935	-0.8943987520489275
Pitslre	CG16935	-0.9604203028796603
siz	CG16935	-0.8077120234757372
pzg	CG16935	-0.8357264118410432
CG7324	CG16935	-0.8489612516073131
Syx7	CG16935	-0.8176514350967969
Hr78	CG16935	-0.8376999798409458
CG7611	CG16935	-0.8154622451845653
CG9776	CG16935	-0.8241855012949038
Cont	CG16935	-0.91883958338277
CG9855	CG16935	-0.9031016488543514
MED31	CG16935	-0.8915493624154893
Snr1	CG16935	-0.9530873871785458
Hdac3	CG16935	-0.9526153326962357
CG2931	CG16935	-0.8184725384664052
Rheb	CG16935	-0.9290594838482495
Rga	CG16935	-0.9063449469841893
MTA1-like	CG16935	-0.8820065651813035
CG2182	CG16935	-0.8937584485402398
Xe7	CG16935	-0.9018700910391375
CG2017	CG16935	-0.8419375150774261
CG33097	CG16935	-0.8149535229882752
CG31496	CG16935	-0.8153114774773563
CG2698	CG16935	-0.9362254580633915
RpA-70	CG16935	-0.8787762419316459
CG8043	CG16935	-0.8555245031465989
CG9797	CG16935	-0.9535525613580536
CG9821	CG16935	-0.8222343737116193
CG8379	CG16935	-0.8527810240840987
pyd	CG16935	-0.8533804069223349
CG31100	CG16935	-0.8521095700405947
hyx	CG16935	-0.8970697557069122
Rel	CG16935	-0.9057574348114936
CG8121	CG16935	-0.8904968039181058
Ras85D	CG16935	-0.8299366987004786
CG8176	CG16935	-0.8215482611270667
bocksbeutel	CG16935	-0.8775569170694213
CG8417	CG16935	0.9758450137135524
CG42394	CG16935	-0.893793697528056
CG6693	CG16935	-0.8341966957823721
Taf12	CG16935	-0.8402985961938619
GstD1	CG16935	0.9368924370767149
CG5196	CG16935	-0.8239227929820059
CG5641	CG16935	-0.8333956350591031
poly	CG16935	-0.8082000701020944
put	CG16935	-0.916126125156287
His4r	CG16935	-0.9178761183183493
Caf1	CG16935	-0.873580522926595
Cp190	CG16935	-0.8184663628393144
Sra-1	CG16935	-0.8835575675657975
mor	CG16935	-0.8792719830071101
CG16941	CG16935	-0.8907900199197106
CG5823	CG16935	-0.8658328724001312
Cbp20	CG16935	-0.8129435932206593
PP2A-B'	CG16935	-0.9296959286649545
cdm	CG16935	-0.8908029865237542
koko	CG16935	-0.8647493673018601
CG7702	CG16935	-0.8562225408252851
snRNP-U1	CG16935	-0.8354797017782781
ire-1	CG16935	-0.9076645726300953
Pk92B	CG16935	-0.8398659698970379
RhoGAP92B	CG16935	-0.8342592713327053
Stat92E	CG16935	-0.839056527994643
CG16953	CG16935	-0.8326205655898072
CG31195	CG16935	-0.9224105447974801
CG42390	CG16935	-0.876819352778809
CSN6	CG16935	-0.8704395342217598
HP1c	CG16935	-0.868163276374648
CG6697	CG16935	-0.8331621064437966
cnc	CG16935	-0.8168720456305704
TfIIA-S	CG16935	-0.8886724700051158
CG5902	CG16935	-0.8398329811118501
Rab7	CG16935	-0.8109400604065672
Miro	CG16935	-0.9028871329217102
twin	CG16935	-0.8855943535574339
Orct	CG16935	-0.821332712141285
ash2	CG16935	-0.8298532360878755
CG6695	CG16935	-0.82880010772155
Smg6	CG16935	-0.9183831872563017
XNP	CG16935	-0.9225899098243026
jigr1	CG16935	-0.9458958770298102
gro	CG16935	-0.8629031587229749
TfIIA-L	CG16935	-0.9179896967663496
CG5934	CG16935	-0.8909516913561741
CG5590	CG16935	0.9230919239085444
Vha100-1	CG16935	-0.8868945429302927
CG7834	CG16935	0.9240333030902042
CG31033	CG16935	-0.8470823899760739
CG7816	CG16935	-0.8400549826411083
CG31012	CG16935	-0.8391249051399482
CG1910	CG16935	-0.8082506751999781
heph	CG16935	-0.9029750288723857
gw	CG16935	-0.8665964445014318
svr	CG16935	-0.8704397568033057
Dredd	CG16935	-0.9381349067710927
CG3056	CG16935	-0.8792314635831621
SNF1A	CG16935	-0.9011802829971108
pck	CG16935	-0.9675124306174451
CG32810	CG16935	-0.8916377069032333
hfw	CG16935	-0.8139706628241723
arm	CG16935	-0.9201500136688874
Mct1	CG16935	-0.8300590291902384
CG6903	CG16935	-0.8633040063087002
CG4068	CG16935	-0.8701249531754595
snf	CG16935	-0.8076925040133566
Rab-RP4	CG16935	-0.9058353893502118
MAPk-Ak2	CG16935	-0.9055142558832046
CG3016	CG16935	-0.8220394212583806
sqh	CG16935	-0.8294430121257036
inx2	CG16935	-0.8094387005823835
CG4607	CG16935	-0.8320059014830761
sws	CG16935	-0.8105911026856957
Smox	CG16935	-0.8271092518445098
Crag	CG16935	-0.8207298122708415
Dsor1	CG16935	-0.8149362881171717
l(1)G0232	CG16935	-0.8212071781239172
l(1)G0289	CG16935	-0.8749142032503681
Gs2	CG16935	-0.8840076112782326
RpII215	CG16935	-0.8552032673673365
bif	CG16935	-0.8140413354022342
Usp7	CG16935	-0.8428328873306101
ade5	CG16935	-0.8883325190607586
mRNA-capping-enzyme	CG16935	-0.8156444744121024
CG6340	CG16935	-0.8411006403625513
Pis	CG16935	-0.9453634153502462
PGRP-LE	CG16935	-0.9321162012270794
UBL3	CG16935	-0.8931438207853823
Myb	CG16935	-0.9388998194197248
exd	CG16935	-0.8904246953975841
U2af50	CG16935	-0.9354918186897565
nonA	CG16935	-0.8291299254639722
CG4239	CG16935	0.9503779269953874
CG9947	CG16935	-0.85890044312115
CG4420	CG16935	-0.8083076962853553
CG5445	CG16935	-0.8589575167113377
e(y)1	CG16935	-0.898655313223366
CG6762	CG16935	-0.824596261671297
CG7206	CG16935	-0.9730764400673052
CG32549	CG16935	-0.8386545185513243
CG6461	CG16935	-0.9123311588693306
CG6617	CG16935	-0.8090004119680867
CG7288	CG16935	-0.8091338289753205
CG7358	CG16935	-0.8158597575564736
CoRest	CG16935	-0.8609393232992064
Cdc42	CG16935	-0.818541099451535
Rab35	CG16935	-0.8203407124744019
Rab10	CG16935	-0.8973896824222546
Pp4-19C	CG16935	-0.8994665366343423
Tak1	CG16935	-0.9595850822310681
CG17168	CG16935	-0.8277848818556237
kis	desat1	-0.8906480370806943
ebi	desat1	-0.9877135637160074
lwr	desat1	-0.9487453809926709
tho2	desat1	-0.8839862711308307
l(2)s5379	desat1	-0.8109751488792182
drm	desat1	-0.8760418002821193
l(2)k05819	desat1	-0.9082770138754127
pgant5	desat1	-0.8362329615292615
tkv	desat1	-0.8807372336266616
mtm	desat1	-0.9453683568813783
xl6	desat1	-0.9103383884192495
pes	desat1	-0.9307194974844109
emb	desat1	-0.8452400614567888
raw	desat1	-0.8254841739683065
numb	desat1	-0.8249051098654266
zf30C	desat1	-0.9080775911491846
noc	desat1	-0.9472655788404968
dyn-p25	desat1	-0.8603470145413071
grp	desat1	-0.9109557265128702
mib2	desat1	-0.9458782117347273
hkl	desat1	-0.9407841693282031
l(2)37Ce	desat1	-0.8835425952465082
spi	desat1	-0.9087791835050884
gus	desat1	-0.8147244132093701
l(2)NC136	desat1	-0.9592929301477898
geminin	desat1	-0.9396027873132343
nito	desat1	-0.8925511931504616
lig	desat1	-0.9006639205213379
kermit	desat1	-0.9335190674704765
pnut	desat1	-0.8909289352244465
ltd	desat1	-0.9154410925483818
wun	desat1	-0.9010617970322782
sec24	desat1	-0.8293879783490232
lola	desat1	-0.911159527415919
psq	desat1	-0.859469834098042
fl(2)d	desat1	-0.9034189747266356
robl	desat1	-0.8311778991285995
icln	desat1	-0.8715471655377547
slim	desat1	-0.933664415266498
par-1	desat1	-0.8766636579078043
hrg	desat1	-0.9262060694391612
maf-S	desat1	-0.9735521543069635
l(2)06496	desat1	-0.8994743057331225
usnp	desat1	-0.8506435790529816
yki	desat1	-0.8783099034205416
slik	desat1	-0.8388805861519629
key	desat1	-0.815531743296902
zip	desat1	-0.8308304526029106
p130CAS	desat1	-0.8735490938887346
mri	desat1	-0.8204262011397202
thoc7	desat1	-0.9110061909043023
miple2	desat1	-0.8332594334906774
mthl10	desat1	-0.8135582114994022
klar	desat1	-0.9360444782831315
emc	desat1	-0.8871322421325913
trio	desat1	-0.8292463523842625
pUf68	desat1	-0.9773198861416444
drpr	desat1	-0.8645257722981255
dre4	desat1	-0.9797172440889106
msn	desat1	-0.8663100226868427
prominin-like	desat1	-0.9544259618060281
shep	desat1	-0.8782593060528374
lark	desat1	-0.864445421527485
smid	desat1	-0.9344510448747998
lqf	desat1	-0.8271997557565218
nudE	desat1	-0.8251985434260048
scramb1	desat1	-0.8571785637380257
scyl	desat1	-0.8308665038496905
vih	desat1	-0.9006599137456124
tral	desat1	-0.8736135042238115
nuf	desat1	-0.8391946630512715
th	desat1	-0.9101955316860975
fax	desat1	-0.8970718544760186
nudC	desat1	-0.8259024022518612
scaf6	desat1	-0.8952146254795067
rept	desat1	-0.8690303231898908
trc	desat1	-0.9311580564016777
obst-J	desat1	-0.8082430885675064
siz	desat1	-0.9022189330406932
pzg	desat1	-0.9428653325730281
tub	desat1	-0.8509859610982644
tacc	desat1	-0.8269260216624362
katanin-60	desat1	-0.8764928877679549
sec8	desat1	-0.8328036497602906
pyd3	desat1	0.9563184654339524
pyd	desat1	-0.9070414023153965
hyx	desat1	-0.9518774549930656
tws	desat1	-0.8140713872945912
glo	desat1	-0.9306151026874265
poly	desat1	-0.8865110623800195
rin	desat1	-0.8763956550730865
put	desat1	-0.961365697549297
mor	desat1	-0.9234096867318032
gish	desat1	-0.8530577501890259
koko	desat1	-0.8104484004298609
snRNP-U1	desat1	-0.8801319407891897
ire-1	desat1	-0.9441823534990086
slmb	desat1	-0.8096403272339795
how	desat1	-0.825974125478035
mats	desat1	-0.8197566135436637
twin	desat1	-0.9270362059308113
veli	desat1	-0.8634028538499361
jigr1	desat1	-0.9184994816454569
gro	desat1	-0.9535946290951103
woc	desat1	-0.8393127418567126
inx3	desat1	-0.8249290168174481
tmod	desat1	-0.8324384006949274
heph	desat1	-0.8971537494490469
gw	desat1	-0.9080496055060588
svr	desat1	-0.8723536229378103
pck	desat1	-0.9153602600551335
egh	desat1	-0.8592345138022156
sgg	desat1	-0.9017816943995016
roX1	desat1	-0.8702950201262379
snf	desat1	-0.8673135962608903
sqh	desat1	-0.8567765519038049
ogre	desat1	-0.8678517138822739
inx2	desat1	-0.9003450430525806
sws	desat1	-0.8589114153844506
e(r)	desat1	-0.8361647199923677
l(1)G0232	desat1	-0.9371188084719186
l(1)G0289	desat1	-0.8153162734964488
ras	desat1	-0.8397597762258814
rho-4	desat1	-0.8469107430654848
hep	desat1	-0.882728055842955
up	desat1	0.9813531817399544
mRNA-capping-enzyme	desat1	-0.8543632829315793
sd	desat1	-0.8481561072480918
exd	desat1	-0.9533861741487059
nonA	desat1	-0.8894325371789272
e(y)1	desat1	-0.9362092316337117
wupA	desat1	0.9889867798421844
