	Cpr57A	Alas	pio	obst-A	Cht2	Cpr49Ag	kkv	Gasp
CG7430	-0.745740679809217	0.9408788464108236	-0.7693729769016527	0.6580505283014808	-0.693440951291602	0.7680309485543616	0.4115741177998643	0.4477094525919711
CG7441	0.5175571034081679	-0.7444819161850695	0.9012561102088658	-0.23463236709647314	0.6774936381597737	-0.3782989705337935	-0.22052254132326385	-0.2492338103114044
CG5506	-0.15831347322479547	0.316513999271378	-0.697707730562991	0.35015733100019303	-0.5702322797033854	0.2376161091364278	0.6145522461953995	0.616168365124427
Prestin	-0.8668614049428535	0.5543659507126865	-0.5437225755719345	0.3800807681027559	-0.44250158995904915	0.2632548890041293	0.2175784281018868	0.46150230673529735
mRpS26	-0.8024991760149158	0.8357823091157078	-0.6502960151442677	0.5269298457412643	-0.5274169376500742	0.5574695235065695	0.2746846895986375	0.4276818379332024
CG32198	-0.23501765147793888	0.44319910573314963	-0.7130545284248251	0.6271524858372773	-0.7151052437394654	0.5317589281528111	0.8041191588713498	0.7381562227886913
CG18811	0.7489694546436768	-0.8041122941576676	0.9100465602077232	-0.5870076921862334	0.8817486016713602	-0.6293233608310924	-0.5064717829865668	-0.5481123765451481
Chmp1	0.6970532095356371	-0.7200940796295031	0.766153345201241	-0.656416297385102	0.9141908687819801	-0.6802852149592827	-0.5123200413364027	-0.5064994392817176
Cyp12c1	-0.560253065351487	0.8313720327757284	-0.6411977436811823	0.8694704531253796	-0.6033769845519121	0.903572318371805	0.7311220382766813	0.7196805967374014
MED11	0.5155096271493894	-0.7633688779124463	0.8954574193020324	-0.6214462208171135	0.8938473587846286	-0.6594422074635764	-0.5877957455957993	-0.5433685805511679
Aut1	0.7475509299699759	-0.8503355372540465	0.8522482243961178	-0.6962121117811069	0.8775226686566721	-0.7338969946865602	-0.5420156869169257	-0.5640290694525424
Cat	0.7552891728972145	-0.7075136718739258	0.5934954875275374	-0.40677745370234686	0.5393845153274651	-0.43959287336422437	-0.15225759386680238	-0.27441245784450025
Indy	-0.7006153636375044	0.9127406517771145	-0.5797306783123376	0.7759435343055264	-0.5706705522049874	0.9190718791417387	0.47632881118662873	0.4721950091764785
CG6852	-0.5725308603038918	0.46773187048461945	-0.6637717059330362	0.4865888108523285	-0.5147834513958811	0.3104349790018673	0.5871042315434563	0.7649545215783752
Ugt	0.09307177636038867	-0.4643986153383347	0.41205548101716427	0.37127032916790115	0.06595852918890578	0.02110838092269614	0.4692569386338684	0.48122272331668475
CG3902	-0.7075030638838138	0.9547798611611549	-0.7229404706444222	0.544420149411521	-0.603192011726223	0.7282897598456508	0.26116924598736646	0.28967770676442783
RpL26	-0.6484155905847512	0.7458647506903979	-0.506945426177752	0.16552859705443154	-0.17938531144113917	0.27742207002678765	-0.07764146327068976	0.11781416844950797
CSN1b	0.5521041060069992	-0.8940845980971767	0.89156290210682	-0.39850824965828485	0.680725315948757	-0.5696374031889836	-0.27819202242180135	-0.2823695945005553
CG6839	0.19853172263143692	-0.3175584282302308	-0.24939614213989672	-0.41200054834597777	-0.11327429212577798	-0.5296514855631732	-0.029870090507988716	0.016173897501515527
CG3819	-0.6941562525192089	0.2909897402849659	-0.748803518610634	0.1917279985702702	-0.6919288257610978	-0.043131715048211484	0.3203962066799852	0.5481541720309154
CG18135	0.13667100906978252	-0.5786826560923871	0.21918174379767305	-0.35402989791911854	0.18113934195332868	-0.6736545024979553	-0.1472325803129391	0.005443681780729144
rept	-0.0035063502209410078	-0.4028166933767288	0.4866373108756503	-0.45067454148523306	0.43894741231608525	-0.5252042974210975	-0.5666541550748668	-0.42042510867687055
nes	-0.17056406783073838	-0.14387047755360644	0.5552224186874722	0.34869383600544973	0.20060135248278063	0.285202222912774	0.09393548905457752	0.10445278402325238
Max	-0.3518326215054019	0.06198028318965451	0.35394544058326577	-0.1923680132605627	0.39996737783626307	-0.09943094711913483	-0.5297608448917781	-0.3595700846532108
CG9629	-0.6264924030186281	0.9446395521500138	-0.7392020542746961	0.7725307339147145	-0.6860248514183999	0.8947268154694994	0.5536097868063203	0.5251229989817332
CG9619	0.22357734489453487	0.03187072612944333	-0.29395135262195277	-0.4297720296477942	-0.04107391240240305	-0.37194607657821543	-0.31002714637084633	-0.31572836380364855
CG9449	0.2265005317541758	0.12243305467507108	-0.1745883097318503	-0.608846606154457	0.16451441640818	-0.29572014463983276	-0.5745691167501822	-0.61646386377402
CG9330	-0.663838989885406	0.5905111726400781	-0.22407447403016068	0.21696650034352755	-0.16675402501435663	0.3557235730311529	-0.1694988113129285	-0.04371425908134731
CG9372	0.18756849325645933	0.3751668957794408	-0.24022456452484423	0.5428500863826893	-0.23681217779847458	0.6603540404201038	0.5766609370630189	0.3585999623804764
CG8798	-0.8141800844881244	0.5923767220936763	-0.44258477244487077	0.6649543242100966	-0.5546629647000197	0.5710106762434424	0.4142702275124108	0.5433671673904025
asf1	-0.10732203917218869	-0.5386899317866853	0.3795688713973218	-0.12616843436727093	-0.05399448049886443	-0.3302846849584478	-0.14735909585121534	-0.10064261786592135
Oat	-0.28899285827075677	0.2498862284443493	0.20472018594684654	-0.23335027955261434	0.33801925431372165	-0.01573104204365242	-0.6065133267947848	-0.49823798255873464
serp	-0.46428262199427267	0.6772578947600202	-0.5188516948528582	0.9858292731003805	-0.6506732982388094	0.9415631189478217	0.8651910974671644	0.7952896369533974
HLH106	-0.7258577703403731	0.8599453336991034	-0.6553828536367021	0.40261619799360326	-0.5355308737815608	0.5645021188332764	0.1051180459046603	0.17555383702464608
CG15881	-0.6138472913782776	0.4628459911924886	-0.39112639854231596	0.9484005990463822	-0.6633165959940065	0.7733673662699426	0.8372016097025662	0.856242422057885
Kap-alpha1	0.13383642992728279	-0.36948751032465604	0.7292244347488732	-0.3635425580376885	0.6621954142747541	-0.32798425981871876	-0.586748971605908	-0.5173065160770948
Deaf1	0.010841196576945942	-0.1010109661703165	0.41415264693966625	-0.5290111531582636	0.5229491246138662	-0.35699729792064633	-0.7858905370721695	-0.6979220068750348
trc	0.386068407837806	-0.7316572544828973	0.9024859891021318	-0.5043783804305875	0.6837491522666833	-0.5401135348363569	-0.579251896423462	-0.5644012130775496
Papss	-0.7669810279837528	0.5020105029538461	-0.6429346471813606	0.7208751748133297	-0.7606045145140125	0.48731870365922364	0.6669367340343249	0.8005326287884229
Rab8	0.3381304078693382	-0.7736243614965683	0.7539315339476708	-0.30381891065642774	0.3280451666088332	-0.42564808086186684	-0.2980418423396545	-0.3472400345988917
Mi-2	0.5476884856476091	-0.777717157279748	0.9084308343880018	-0.4505584587560488	0.769249026546812	-0.5535906773878653	-0.4338851069396274	-0.4324948140382779
Su(Tpl)	0.24683238169567948	-0.14229503706586102	0.665986325568921	0.014690852682562866	0.6016638830687577	0.08241569879045142	-0.23967741233696363	-0.28150377513717
CG7757	0.5181968561479637	-0.752368803132426	0.885355673556893	-0.6873386882969611	0.8336841280812519	-0.6963434035402104	-0.7028106595587378	-0.673750656539381
Rpn1	0.6426018427111069	-0.867305696188366	0.9471454820085751	-0.472726403989681	0.7910255104253521	-0.57808792012692	-0.39082144925341966	-0.41852581321173044
CG7770	-0.5711908544091024	0.467465868536737	-0.1863875907887694	0.555420757356178	-0.09769889284292474	0.43892276593333257	0.37268437788237685	0.5615092041668431
Grasp65	-0.43664150558604914	0.5640081438065331	-0.7007133351064625	0.8061923426330949	-0.6641533120838865	0.59336726600233	0.8841761967940018	0.9355166915229713
CG8004	-0.7828363110930383	0.6964398767960713	-0.5306923579284304	0.3668585177911287	-0.5302366643386652	0.46703740141511263	0.055973705089493106	0.1528758421738847
RhoGDI	0.5952527797053592	-0.8758449635853837	0.9201478373668637	-0.4863478413231114	0.7752823804672103	-0.6037926309506574	-0.38306934392604136	-0.38560070261749096
Nca	0.4634548464379756	-0.7640074916945968	0.9659999885092663	-0.48049767643815844	0.7810577892977877	-0.49603656174019906	-0.5152941683219671	-0.5235087913292792
CG7433	-0.8321385723664585	0.7951006479466579	-0.7209437772469744	0.7736902385951376	-0.7695765986957026	0.7314369684287351	0.573115896076626	0.6518303781432874
Tom20	-0.8306050309052194	0.7357192383949321	-0.5855398475139199	0.55048021935522	-0.5287495053780453	0.5165942955005942	0.3064603097602169	0.4756528903948615
CG14184	0.715771656572898	-0.8226362218118097	0.8942521345638961	-0.7586265977787783	0.8550473777458022	-0.707107972068841	-0.6812154542562412	-0.7294194697548498
obst-J	0.6148290486788477	-0.735107140224506	0.8803488401411635	-0.49786483283941846	0.8930905020781493	-0.5769751649269506	-0.4359138047358647	-0.41872403874626585
CG6981	-0.6100213215723389	0.34806038784261517	-0.12651698744541126	-0.21908368152749028	0.06687985328707952	-0.09859497253721547	-0.5045897336661295	-0.27336180125060144
obst-F	-0.24637253293175834	0.4536037189217238	-0.8752884211488868	0.12466232971900404	-0.633330170866962	0.10976343870844711	0.33620282059857737	0.36397482968544975
CG7298	-0.7410076099202132	0.7876198001832172	-0.8166408898920344	0.284065227464111	-0.6624772382342031	0.38540873252161534	0.10911142632925176	0.2126353854789289
CG7290	0.23034451955053128	-0.25413704288132577	-0.32413721540204166	-0.4287899488660474	-0.07187953695729667	-0.5773252880430945	-0.028398505875251126	0.0504668186501456
CG7017	-0.42915615458114165	0.6961774926352265	-0.45540352241218907	0.018678540756595932	-0.13033144910571204	0.22291006369245162	-0.23447264602630144	-0.13444702252584173
CG6933	-0.23461465042228938	0.3289789011911871	-0.7538469863037021	-0.1932742688579675	-0.3999938075875382	-0.22198085830214534	-0.0006108188238520144	0.12776137077444324
CG17145	-0.05932866021980613	0.057639601714053135	-0.5152179533501632	-0.3435662814820155	-0.23980744543012222	-0.34950636578219446	-0.07553406547213977	0.012031099468994898
Clc	0.41279044430357004	-0.8045841652356276	0.8360983247496059	-0.2936344576336009	0.652584342303437	-0.5035657259555671	-0.20884755737685623	-0.16396134271960408
CG6597	0.6485817252349861	-0.8885473283340974	0.8589847176793101	-0.7467484172694266	0.8230534615920413	-0.7916708178426553	-0.6131466888796604	-0.607207420413564
Snap	0.32277860313535556	-0.6586603856259059	0.9039907156997379	-0.518437157739279	0.8236432225797162	-0.5283527968542815	-0.605909442761158	-0.5439848916604504
CG6680	0.8710996657130343	-0.6545368970820336	0.6978838240575952	-0.36586340068480194	0.5409529579841678	-0.28523080455395855	-0.2287209917676824	-0.4583842251978535
eRF1	-0.4489540270357608	0.09485331275268043	0.3184539692615257	0.10696403500927261	0.1647666425558768	0.1353084717440371	-0.25672522983299995	-0.13300962536237673
CG5618	0.3156566288546322	-0.6875228994210696	0.9351234909656422	-0.3905593142624297	0.7246206172264501	-0.42108067142844674	-0.4851349790646371	-0.462480525268894
Ide	-0.7231807890967937	0.4729754424115159	-0.16620099035032276	0.31077567978568194	-0.18802304118656007	0.32526929533343824	-0.035049790459613185	0.1337117795602339
fbl	-0.10619846983668137	-0.4181823991731899	0.33774962245239576	0.3433766896285052	-0.00040409237055575887	-0.024440419218510537	0.41211521056194367	0.4974908104341994
trbl	0.542403884741887	0.15155549342916871	0.22495384910451988	0.28239147854870306	0.3544209882302757	0.4301985974758155	0.2605458193297151	0.05223758670635192
Las	-0.772141316131044	0.8648348422897983	-0.5901285911566208	0.5766631983081945	-0.5452005473504756	0.6946103768739957	0.24953506081324095	0.3171651526658828
Psn	0.673417251702577	-0.9266594677080608	0.9081660193506977	-0.5260901729156847	0.7409288857619447	-0.6475688643480177	-0.382115887605675	-0.4136778162179519
mRpL15	-0.8621579525379163	0.7645482713150448	-0.6697756686097531	0.6119529205713521	-0.6713521513804287	0.589578896080651	0.37640572965303204	0.5035447985110237
CG32428	0.7688237086570588	-0.8016049427618737	0.8456811578674338	-0.7345046218521251	0.8164514682877829	-0.7263529756002741	-0.6504093437047732	-0.7009491502649747
CG5969	-0.8728663947799135	0.44889768535164165	-0.4080133932997615	0.6415935723318802	-0.5927661696808428	0.4711753428950576	0.4478338138775304	0.6116800649963398
CG6020	-0.7851916756817097	0.9357830328738805	-0.813543734742517	0.6173988355867742	-0.7130527812127764	0.7076188937551093	0.3930508306933587	0.4600076571692161
CG32425	-0.7690873850057642	0.8757645153155984	-0.6461972164063761	0.5221960205826056	-0.5742678018971228	0.6567354457247028	0.21314945699613852	0.2825464735532995
CG5059	0.5703465033332422	-0.7917298087947064	0.9857326680033647	-0.502818727369359	0.8338915795436307	-0.5223220724619625	-0.5092564299227553	-0.537456044289908
CG4825	-0.8270399212962793	0.7400815101093062	-0.5991741982030446	0.4045524902520235	-0.530768214831912	0.4474429693387665	0.13060581023497111	0.2804842389133089
CG4858	0.10173377104417095	-0.09387667226329802	0.36724731315743087	-0.2271063524061315	0.6756222331676361	-0.23303488379373313	-0.2684663290039846	-0.1166798054547961
CG4042	-0.8708695823835144	0.7595951317794503	-0.6592720560724242	0.6245622560705274	-0.6859531964292616	0.6097229771029783	0.3791376563492558	0.49478603864763115
Pitslre	0.5904330552266341	-0.6961917527450467	0.8661238193100845	-0.7688659491471084	0.8776573136523473	-0.6979388122419399	-0.7956214844736654	-0.7943738875484583
CG4289	-0.7548233393688413	0.6312219321061653	-0.7935313594481846	0.7564097400175309	-0.787297368559642	0.5660993333067191	0.762804805993471	0.8924084548995261
CG4365	-0.7095551161048436	0.7751704027647113	-0.9582450284376296	0.6007762905141569	-0.8411345525098259	0.5255459624088977	0.5887698427904187	0.6897006334734908
Pka-R1	-0.7154846714697425	0.717561890448201	-0.6709366276491183	0.4994060568655546	-0.7330861103987952	0.6084181664840717	0.26938513903888417	0.2719613638739718
CG13255	0.6581309810356595	-0.8255363368581087	0.941472360625842	-0.6173258368508484	0.8373563056920696	-0.6052802933359128	-0.5593003520107448	-0.6049023252123248
CSN3	0.6246978088171977	-0.8080803155118064	0.9331232588425118	-0.5202592534892511	0.8707828501731989	-0.5801993725516105	-0.4502336291089278	-0.4593936220813447
Sin	-0.5758012237270611	0.4741686390635907	-0.24996570525461095	-0.11155748194815587	-0.0931703763083057	0.05263732188377008	-0.42456006278202113	-0.2675290854898931
siz	0.5512133025140596	-0.766841272791998	0.941919004643754	-0.47605191402611624	0.8024552148853916	-0.5402282808249305	-0.487552821046759	-0.4956335108980323
CG10565	-0.6678393285642152	0.74246149937072	-0.49102579120559003	0.16451008912126444	-0.3029553412856825	0.34228482264130783	-0.15388970568471846	-0.029926051608946822
chb	0.5504594641558193	-0.6270329638690384	0.8977168327642386	-0.4247508425968911	0.8047285451308176	-0.4332490587319824	-0.4958646108667142	-0.5271103108866159
asparagine-synthetase	0.5368992963314377	0.09945702395351677	-0.1969058567304347	0.22671096437366434	-0.1007781514794235	0.27911973561914155	0.446246445797086	0.21469727872732303
CG33056	-0.07877661623773957	-0.26092123346938667	-0.2771796282672338	-0.39799587039972467	-0.17180875105285717	-0.5322290815531965	-0.0931762214286108	0.039536292784594196
CG10512	-0.6736810219103592	0.8797866737854297	-0.9537639387055862	0.470722555021278	-0.7700533568048784	0.5481962205076636	0.38033097420477596	0.4402747284571836
Ilk	-0.4689513191159733	0.3856149451024044	0.11910759316743581	-0.0316454247480407	0.29041974167496065	0.14193746678103747	-0.41493951215969094	-0.24997921542297072
CG9391	-0.4811103156985126	-0.005278246715535962	-0.09164874789684686	0.5696981428324573	-0.33339585634696245	0.20965782496969315	0.5739822815763648	0.7236508687354247
AcCoAS	-0.6594878237619737	0.8428922975888612	-0.8562147931734732	0.820838851329802	-0.8504547884395232	0.816204698351314	0.732437813376628	0.7290729543412462
ppl	-0.38559047499740423	0.8567900266336234	-0.4121940868150026	0.7530266142188544	-0.293501023797673	0.9144301369815867	0.4987886988444208	0.4506293651608467
CG12974	0.3975081599329399	-0.7438306326559665	0.843408049634586	-0.7389478878461779	0.8324433626946566	-0.7441440142260684	-0.7409917618634776	-0.6621214942336174
pzg	0.3914275564264014	-0.5268094631510671	0.7469373244608918	-0.5460996397433994	0.7405877904707068	-0.5319690106890406	-0.6462105432743653	-0.6091173603530811
CG11309	-0.26012946905171486	0.46337157614016156	-0.7783131586913203	0.20294006607204226	-0.5473475713891212	0.20655714998626343	0.38979929866861124	0.42153592756755315
CG7324	0.6322828282589861	-0.8122809188774691	0.9660016405160182	-0.6236015584505795	0.8707531162786873	-0.6123134749145523	-0.5990307898087462	-0.6294319457479391
Syx7	0.6832076705324782	-0.8547159372634231	0.9582596461541963	-0.5871753481245022	0.8523866646382074	-0.6180527785746015	-0.5152606678713	-0.5553655388820257
CG7519	-0.4719746312130046	0.41432809786928015	-0.0684637632131907	-0.2010297962076133	0.14983032636273563	-0.001890980637573986	-0.5389144896978827	-0.376297682231805
Hr78	0.6831326274381616	-0.8223345736302247	0.9773156813255773	-0.575048486730438	0.8623733044334019	-0.5876282617557759	-0.5444412986412912	-0.5922859208619762
CG33214	0.4930345305105089	-0.663223697664706	0.5536378444010972	-0.25903141348351566	0.49568809809126835	-0.5204761836527344	-0.09029384350832376	-0.05314026240509039
CG7597	0.0007995723726930763	-0.2056964912221408	0.537118983139022	-0.215562408562857	0.4598437360345573	-0.1981296750796905	-0.46259880892227623	-0.3902591414715495
CG7611	0.6633943851481087	-0.8498319961420868	0.9694454581372941	-0.5615992732796622	0.8442019681604942	-0.6013873117677991	-0.5057276539934961	-0.5424763434161247
Pros54	0.5516251171912179	-0.8302013693194925	0.9467879336560674	-0.45528915324128777	0.8012603761401289	-0.5553853805607338	-0.40932888951736296	-0.4100453087580938
CG7181	-0.744735184611365	0.9549828776623984	-0.7238656649171594	0.5835910614603442	-0.5347396539698452	0.6817953326146647	0.3461505004350802	0.45810847406956734
CG7172	-0.8454296980777469	0.8057506245721683	-0.7069241469430332	0.7386061116968499	-0.7451878379917133	0.7175995113758881	0.5153105650625295	0.5996027327093617
CG32441	0.019696498331315416	-0.27828277896683634	0.3936611398808415	-0.15436151332873446	0.5550521099716853	-0.3261648810827725	-0.13551095504006871	0.06254444745748179
CG11306	0.26623753455352855	-0.4483099640218216	0.22288709740826798	0.06468733810568802	0.18963880062928595	-0.21048100959127589	0.35614450236615103	0.3996585946820887
ORMDL	0.4248222548517008	-0.47089196523175936	0.14278720061152753	-0.2641904945931211	0.25860096497245655	-0.4272356094475513	0.0924921978705537	0.11855798545251571
Rpb8	-0.6408176134707803	0.6219835389691131	-0.33803426016387367	0.0461475439053811	-0.08780427605446307	0.18387986860744662	-0.2581306933145099	-0.07218362290430085
CG7414	-0.5243336057044039	0.8208944132993623	-0.5721274247720509	0.15680430589055105	-0.3028043775058354	0.39991136606660477	-0.12482250690971163	-0.06083459686938245
CG32448	0.4533947230547766	-0.5691413253504278	0.311160965011327	-0.3957253850022049	0.5003065498959565	-0.5897910854400266	-0.07918306408618102	0.0030965782194905464
Nopp140	-0.6878104188866278	0.6531944392191801	-0.45215857362556744	0.14384403929251913	-0.3384737175211084	0.2921397803962929	-0.17143050365949752	-0.04708902627656589
CG7145	-0.46734256849901734	0.9354910942320117	-0.7635569706041916	0.6524000005581536	-0.6351402435416305	0.8272690074127609	0.4777165749323182	0.40976338211189495
CG7470	0.5901470831429767	-0.5015638382663238	0.045018472034216744	-0.5522313404295	0.282289048768334	-0.7132887088698062	-0.15947185553633175	-0.13521821544840035
RpLP0	-0.8146561691066021	0.8572095116730779	-0.7007281134322837	0.4263711291060385	-0.5371319744433417	0.5098294872613037	0.16785617187175925	0.31151402402437733
Ddx1	0.25080376486575523	-0.5194929507172522	0.6239491540141999	0.05987485355289172	0.4088864308623249	-0.1856261702513052	0.06471731325535997	0.08978438586669876
CG11523	-0.3807175479653097	0.017741717591306043	0.041774597910478134	-0.0019537438277873304	-0.13524090463130162	-0.07305980432263756	-0.19893510136669643	-0.08504658804199798
Csp	-0.10130091601187724	-0.34510101916182445	0.5821221067487738	-0.46271995630177587	0.5355751506385386	-0.4488429607119883	-0.674064489987217	-0.5156474592885024
Aats-ile	-0.8192536615930391	0.6890237885494167	-0.536905590700081	0.5903012057596065	-0.5814834117143773	0.5662832536335708	0.32053077481190445	0.4391165338717399
CG14456	-0.6911211482997307	0.5625420889804011	-0.4860021107723584	0.011045117102338759	-0.330257613327731	0.11111926322305543	-0.23563158816938257	-0.06412430132287786
CG11370	-0.3615889875241276	0.7456828376120777	-0.4471593191743467	0.9245969850917057	-0.5190819905366644	0.9861016332862608	0.7393598269214212	0.6309797014636368
CG6838	-0.6572253665687325	0.31994330162316814	-0.2664600043962726	0.5318804406609716	-0.40075633229123353	0.3232871638359433	0.37028170315499775	0.5303639923946352
CG11241	0.21990566564691819	0.4662123290707867	-0.1310384311063592	-0.2566957509606042	0.2752880262304289	0.13260641183279764	-0.41346880023831417	-0.5064327227919202
CG33169	-0.7708668433349702	0.42639181824764155	-0.5907653867135679	0.7498349295078406	-0.7660865578505821	0.48516773932972884	0.7181055653498848	0.8497274890325204
CG11137	-0.571607536671774	0.17586066943298156	-0.03449080698842213	0.43101403762340124	-0.09239998277727085	0.20449675004322024	0.29236095068045587	0.5131430740417593
Arf79F	-0.11147309649612161	-0.4221271849181104	0.537882991669801	0.2028726365223984	0.22658897882523252	-0.0619836688440583	0.14384480391526158	0.24434571887788142
Chro	0.4295666267938426	-0.7839741208796237	0.8923456564107676	-0.4612972598247647	0.7245052681647862	-0.5814598020974354	-0.46091852152590096	-0.4218375666716921
Ssl1	0.5268319680909226	-0.865720680753705	0.9048393762657865	-0.5188114548336699	0.6830127347432154	-0.6297728368253807	-0.47712167745900425	-0.4811232623249153
slif	0.16229185478920777	-0.5902689644827336	0.7755735937946678	-0.5825951145055569	0.6554313945220557	-0.5185774504345391	-0.6868000956840002	-0.6201847564718692
CkIIalpha	0.10494476615756547	-0.5936349053846838	0.7981093524737988	-0.0696063095500684	0.4625176455968247	-0.2146277888573908	-0.16896610904754186	-0.12954107538691545
alpha-Cat	0.450798210229771	-0.7689162603835129	0.9675959485354895	-0.42525558542339925	0.7601046752909725	-0.4732203458387283	-0.45966710572953334	-0.46664172648103475
CG32230	-0.6744883450394489	0.578490328488935	-0.7390007933915903	0.7760064975118893	-0.7587216173072522	0.5742869779645622	0.813793283787087	0.9317500332623395
CG40045	-0.11971445741114357	-0.14628077035869969	0.45535958887145705	-0.15793461494778702	0.5974898243892466	-0.189362339899499	-0.29449594919792527	-0.10961516818794753
CG40160	0.46849167166105454	-0.6335929700061607	0.8507869191571119	-0.4445881679607707	0.8720036313263857	-0.45831581808943506	-0.43367727564345465	-0.414142224616859
RpL15	-0.774870783049432	0.3866138167896191	-0.2113571141322271	0.14472840967733086	-0.09110854594776738	0.09694125970764517	-0.08413984303515773	0.19735258542462988
Dbp80	0.48462313539050805	-0.8188667012692805	0.9475558569487037	-0.4364999078184283	0.7191659815495514	-0.508293950687776	-0.4178224018583637	-0.42869265537751
CG12581	-0.6100853057532883	0.22224422577413575	-0.09822656083538957	0.3252171742351473	-0.21578402868490718	0.16853473622288662	0.11117552743270807	0.2938056581715204
CG12582	0.6583183934689614	-0.8831773293186675	0.7993375720979101	-0.7212868156790242	0.7458816015860847	-0.7624838075107904	-0.5463845134114642	-0.5591154880663156
aux	0.12117060951477499	-0.40000676483075115	0.7685003462409326	-0.30801564264161047	0.6382075254259566	-0.2851086425271204	-0.5375617217273423	-0.4805603746937776
CG14641	0.26724596056386024	-0.6999471737961134	0.7508956187859457	-0.3883236412190636	0.58158959266809	-0.5616227728288667	-0.3965413300223714	-0.3110943808945054
Gel	0.8172184745765567	-0.6296402220786612	0.6325723972434938	-0.23512476930852802	0.5710390668975562	-0.2631109462402107	-0.019010660598624954	-0.18461779911451653
CG34305	0.43028797971248267	0.3232440770636677	-0.12034623267960368	0.011769688313164552	0.13417608512241713	0.30935964070914246	0.022212038921403447	-0.186995018254726
MP1	0.8691890577773388	-0.8218451643912673	0.8195453402341707	-0.6197527502739706	0.8215649599229998	-0.6293472389403358	-0.43214051186913327	-0.5256183317597589
CG9779	0.5837361660113349	-0.865106920466231	0.9232030244989831	-0.5216800001322461	0.7872363346595682	-0.607615281576586	-0.43043154164088887	-0.43726454482558047
CG9776	0.45764635063217435	-0.7796421981099853	0.9027242916622618	-0.5539093691564015	0.733257222826689	-0.6141517635502051	-0.5794756993505217	-0.5607573547604754
CG11739	-0.7420969439270205	0.9269030843992554	-0.6498576809162231	0.7170785139274772	-0.6248554194493952	0.8429351512769837	0.4164815159162986	0.437090321910346
Cont	0.5693498110405343	-0.7528042560030314	0.9326552318670464	-0.6860188179041791	0.8658077317736188	-0.652378816441939	-0.7163132205209914	-0.7201863127479593
tub	0.6391923496387473	-0.8845456014465908	0.9574739526400947	-0.5469598730756996	0.7604044850082754	-0.6146844865555555	-0.48802118636847663	-0.5287222268681668
CG9855	0.6644753062211392	-0.8442204436857179	0.8689310022487193	-0.6828346207720982	0.8723424298128689	-0.7537081944580836	-0.5712205087893324	-0.5558170039724214
CG9853	-0.04752958255841129	-0.2856362026574499	0.5253611335347707	-0.21825969314589136	0.5917251584071248	-0.3312920546610924	-0.3247259650795017	-0.12717001597693536
growl	-0.2618446497296126	0.3663225618425532	0.1401737349818881	0.4860632734685407	0.06538262288750159	0.5262181548749376	0.1500293143154389	0.15494744828473872
eIF3-S10	-0.6400506960240698	0.47950303644635384	-0.343342345747494	0.1764902607874507	-0.3853657144323806	0.2558485833614886	-0.1170597517199179	-0.016326640406269608
CG9804	-0.22129862543730144	0.6408265051798602	-0.3539580649683016	0.8889108724847197	-0.454351498436203	0.9628544552913088	0.7418848140781799	0.5843457418638769
CG14650	0.41996843762523217	-0.6467288608057399	0.7999341587580125	-0.6662624699832677	0.7873537368302628	-0.6659401503708564	-0.7218196068551331	-0.6668473412379363
CG31522	-0.6225483704168459	0.16155641420333675	-0.21746942130757152	0.5167536795372831	-0.4317948194949068	0.23850324704059656	0.42137590266291636	0.5791244655361505
CG31523	-0.15620769378377644	-0.4332270335261302	0.5604930883749119	0.09088620930087818	0.25189606021432165	-0.1410884060106428	-0.009720264407134662	0.10819194280045856
CG9775	0.46316032960731757	-0.456179124888862	0.8620606803109763	-0.4910936795611285	0.7921912272836883	-0.33983987015554434	-0.6845803142772761	-0.7328129913301312
MED31	0.6862995511370417	-0.8491090773518649	0.9264522704378253	-0.7223198816518644	0.8673522450064169	-0.7139795365451383	-0.6520940264571741	-0.6791819327472219
Karybeta3	-0.4042797686861872	0.607511510530155	-0.250960635182223	-0.008098452619233898	-0.06296703608921861	0.26017654561685366	-0.35803392051275373	-0.30684959269658885
CG31531	0.6045118185603963	-0.636090275978512	0.8446919619927978	-0.3602935585886573	0.7394328622217238	-0.40989923406095236	-0.3842096829067084	-0.435313649066112
CG31534	0.23506236083691723	-0.3739459611337148	0.5366324974201292	-0.45255976983783286	0.5434404226623158	-0.4611134052782896	-0.5652389516830166	-0.5027457536158311
CG9769	-0.6339654605798983	0.5800766819301879	-0.36922000927985416	-0.0410960413620753	-0.08654207962323195	0.08107792539314225	-0.3067614384233279	-0.09429057323545798
Nep2	0.040936082783303636	-0.5592661043692683	0.7362122084343329	-0.018114490081137264	0.4277293585538244	-0.20368788505447735	-0.10311208252821051	-0.032294964854316356
tacc	0.5675703932446775	-0.7840865873675367	0.9747045838533798	-0.4807730916310373	0.8469198686202654	-0.5245705102388998	-0.47630185192658786	-0.4905988563371022
atms	0.18658312386407275	-0.45172449649485824	0.6336948740896748	-0.36879016729234454	0.6997836596458633	-0.4811871476280981	-0.4249033413840268	-0.2824561981081076
CG1129	0.41100669621476543	-0.7171208194321473	0.9542124510183482	-0.37470142112311194	0.7371040801125995	-0.3964466962481144	-0.431035206433658	-0.4452909357572423
Cdep	0.22484523424015018	-0.4582567583319928	0.8319782303838295	-0.4522262128918487	0.7356483016425606	-0.3725701989833321	-0.6697579174444747	-0.6322858557097526
UbcD6	0.5806650813790498	-0.8763557338728467	0.9445391480051815	-0.48834209286282165	0.755998331010938	-0.5831682338693404	-0.41332868032595804	-0.4304308595125672
