	CDase	CG3603	Desat1	CG16935	CG31523	CG10602	AcCoAS	Baldspot	alc
CG10472	0.508113416445497	0.5558064759125884	0.32851072238927764	0.07683853250448293	-0.5294950164259745	-0.09632104402288934	0.02126405154001125	-0.44697041198673615	-0.5163880115858895
CG6610	-0.332089238778792	0.2608403317778017	-0.11043617618918719	-0.07641915512101044	0.6871864635809496	0.693974852414575	-0.045208248066548	0.2920442343756359	0.03647951636697013
loj	-0.1680379173710624	0.5655884327322537	0.3440844575607423	0.5494702964802691	0.48426317162229116	0.9277231299162952	0.3745580530344979	0.5026348947864867	-0.5704116379213875
Lcp65Ac	-0.19034181728258578	0.24562981672512188	0.7432648987457794	0.6304314353864963	-0.49315451485512973	-0.3016385152334924	0.6678949935267441	0.38115643573888536	-0.42943469580055993
CG10289	-0.29056454608208215	-0.81298405926386	-0.9651213126405688	-0.8601040705894558	0.6100668009355271	-0.016160104639366502	-0.8039903489723246	-0.33207065346510223	0.9080444160564977
CG13298	-0.5861252607393793	-0.6987852075103836	-0.7883483778650663	-0.7133430749185685	0.6989480835992113	0.2817720369291505	-0.8129462364587714	-0.4407941063506693	0.5871381869697176
LanA	0.3473724537270173	0.13206421502222437	0.0666844512301095	0.3145338894223497	0.29572270206965895	0.12307123400231922	0.4849328983795892	0.828745545994669	0.2559251728069216
ImpL3	0.7654157058563651	0.6298750424283133	0.6767673989458092	0.6862535239498233	-0.43872922687363247	-0.21052648410389888	0.8375363646834729	0.6504937203642805	-0.3135365344014262
CG8368	-0.016994539661099296	-0.8063745131382515	-0.8335507864489483	-0.7428032992967374	0.33582070703297834	-0.3516555190256632	-0.5950741297030845	-0.1995467465443247	0.9704855680556447
CG10107	0.0254176216994841	-0.6134197015684228	-0.7544352432106757	-0.7556449335714664	0.26657893956151846	-0.36591871020772204	-0.5356471889178434	-0.17753148702875446	0.9116473962698743
CG8549	-0.07637594583694964	-0.6291220037820838	-0.9627033632982737	-0.8604542520293915	0.6202170092906241	0.0862169037975284	-0.8010225885949328	-0.3453136124718402	0.8380161253665181
CG10103	-0.5186920217218762	-0.7286446978944253	-0.818774560884998	-0.8034743374920673	0.4164285462681693	0.1023704358038794	-0.9467200580995083	-0.7508528643363565	0.46570124943824937
CG10077	-0.36946694474663677	-0.8260293999042809	-0.9036772114470255	-0.8218987713345414	0.4550658313925249	-0.1555185807848375	-0.7344387062413363	-0.310179683306928	0.8622727023053136
sgl	-0.3152073910878068	-0.5189456592811208	-0.6619296267131887	-0.4341762219885062	0.918395889232875	0.43249455162180106	-0.4325217259298946	0.14780775145476474	0.6943504270697046
G-ialpha65A	-0.5453284927325435	-0.6300851052665065	-0.8239723246423505	-0.7674948390300194	0.7109142986022764	0.3304379450241647	-0.8595047368041216	-0.4884332988393362	0.5658997306149908
CG15829	0.27781811287239816	0.7237001579937653	0.5725205925834702	0.2822284718002189	-0.5197001259841146	-0.016756862967120385	0.2617632072276732	-0.2076232515984681	-0.6697241519737281
Dbi	0.30312893108893163	0.6992365294809563	0.802521648809828	0.8297182797780598	-0.1937717278866473	0.09468915343671813	0.950919761070128	0.8661070790922257	-0.45290982937730667
RpL18	0.5245735159708875	0.09149493257590698	0.2541686687056674	0.31645501818936045	-0.21958822370806988	-0.4393533936200283	0.5717484199188889	0.6513211811534018	0.26452868297172305
mRpL50	0.4463470940107536	0.3109326950812469	0.3356376443689511	0.517779060216467	0.07883274272571632	0.019964079446342573	0.7006929493423938	0.8969008797920313	0.0717233420777761
CG14830	-0.12342461216166187	0.1849674355964322	0.5750250776596547	0.5907489159319662	-0.07580718130219863	-0.09073554631006968	0.6930066584028252	0.6997418157997417	-0.12303056210754176
CG8602	-0.6411340903995317	-0.6647486564007437	-0.7771455516431508	-0.7803780022483171	0.5089759140775569	0.20285201893422203	-0.907849387031598	-0.6707817750613395	0.44404461886904595
CG42307	0.33936104187086963	0.672663178098116	0.4338460884566862	0.6376946347767275	0.2886211944060312	0.5936679515153988	0.6421193512000868	0.7830052851146989	-0.36578795051410345
CG8600	-0.2620084722850447	-0.7941261335347012	-0.9640145019096105	-0.9282375951744475	0.5420052779413208	-0.05489887238720928	-0.8910188465417388	-0.5002367064999783	0.874082294473822
lark	-0.5108656804946792	-0.5605667061268436	-0.864445421527485	-0.7052676612623819	0.7863065195372869	0.41766279059793254	-0.7421207905685686	-0.24453970431142458	0.5810465085127227
CG8596	-0.5381088794019901	-0.6198482213213793	-0.7551131047896997	-0.6508028192465898	0.7942795340736674	0.3869242824092815	-0.7408948334141667	-0.31768539318947875	0.5835714561899512
Srp19	0.3348123998146033	0.49273911800466663	0.25362194887354217	0.4617899296243259	0.40472251777452817	0.4717412019364414	0.5774208494951757	0.8733655837995075	-0.04379134875348335
pst	0.5032981510160596	0.6825620674259861	0.898710446279945	0.8990315554050365	-0.49757132162406204	-0.12880558071832415	0.9688479306727668	0.6885600341132123	-0.5654751992666277
sec63	0.14604399881240232	0.5998777742164226	0.4774548302099142	0.6749085709044109	0.2763517880359009	0.5081223797610355	0.7431473759500908	0.9371633290518071	-0.3119768353030934
Sh3beta	-0.5496994672025607	-0.7036222452632938	-0.7647412053975275	-0.6611872399762524	0.662773450745427	0.2943252374984464	-0.8020253542689247	-0.4653013510211079	0.5212154518871082
akirin	-0.6621204355920768	-0.670896884590597	-0.8290125522530262	-0.7831575187363021	0.6316328249929541	0.2765321946568227	-0.8817304987953232	-0.542087903252601	0.518755281721687
smid	-0.49943134722358057	-0.6863265865315749	-0.9344510448747998	-0.8490199540987613	0.6883495997871889	0.2603031843340946	-0.9006566282953355	-0.4829792423560751	0.6528822370941832
CG8560	0.25344072267731255	0.3248858761085642	0.13744168904415427	-0.11829742752336475	-0.39411433260482964	-0.0393261727670672	-0.23889573360628033	-0.6636946191514255	-0.42106181410786925
Rac2	-0.2885859152124704	-0.42637727920374013	-0.5366848252036756	-0.2354441482402037	0.8376132998905889	0.39319261537737166	-0.17539205004227984	0.4421474545159961	0.6272273963943855
CG7546	-0.3264274188210685	-0.7833384825958951	-0.7203619863628682	-0.5037007785911938	0.559422342306335	-0.0603184349669413	-0.4236990602142248	0.08520056131615462	0.8353146862895727
lqf	-0.6298369752952862	-0.6975425384739884	-0.8271997557565218	-0.7792349214968789	0.636248268845829	0.2611560241383688	-0.8862105236495381	-0.5516414099944195	0.5421769568393403
CG7492	-0.5027172113369008	-0.7788178312975382	-0.919498160134963	-0.9200281411197708	0.44198284427592466	0.0021628615389611906	-0.9676969933264843	-0.6871768599605959	0.6457182951882056
CG12262	-0.4731677115855451	-0.2485732600201999	-0.5207715753400962	-0.652442071748926	0.13141167097952644	0.15949143512621358	-0.7754488661993844	-0.7983670035776709	0.029186690554780716
Hn	0.18204233170374362	0.48377760504955697	0.6698282436813066	0.3686593130535253	-0.890465427614987	-0.4220636725933461	0.3438668711314909	-0.2731974419429457	-0.694074870723907
CG8111	-0.13170248766052636	-0.40754784495347757	-0.8132105971477952	-0.815928907187504	0.37908351947746205	0.006343912263478893	-0.7052710773151466	-0.37544137514726866	0.6221331703529064
Srp9	-0.08805101226412558	0.30220294062702496	0.052171843106590135	0.216833167472047	0.7215100112561522	0.6891422250906662	0.26930924160217123	0.6716975681134594	0.07046509372463117
RNaseX25	-0.5837646078366874	-0.6514977135235868	-0.8275091121316361	-0.8343523119238834	0.48073071677536316	0.18048455734645907	-0.9471207703666417	-0.7113944541027372	0.4577984865571698
CG8042	-0.5948660568467251	-0.5486842886840648	-0.8214575297230616	-0.7471428197886356	0.6195896684034232	0.38448903205878737	-0.8712817466357119	-0.5492130166225369	0.3926375327503872
CG8209	-0.625437811553694	-0.5127807643594715	-0.6858344959682307	-0.6980483227166719	0.4197923393281765	0.28829330696771077	-0.8742578200277832	-0.7280736421021499	0.22441990215887758
Ect4	0.021902145331476414	0.1538600313542554	0.4574298885362989	0.12245867621324874	-0.8915588236920665	-0.6711396368377505	0.15773812213096994	-0.39034808507297486	-0.3895666590859253
CG7927	-0.5589442914573842	-0.6328353190856894	-0.8561853336157296	-0.8596491143225936	0.5027552108173848	0.18811797594077498	-0.9486538619984233	-0.6837250312252913	0.48913716985127936
Arp66B	0.06293860157984504	-0.11194083070324871	-0.4721957656438868	-0.17738525317681095	0.8559220222427687	0.586619783884464	-0.14147983340863107	0.4199524972521127	0.4674274354017055
msk	0.4353299223932406	0.053746887887684294	0.21882440524153313	0.3573706294754999	-0.057175200027857566	-0.2895308647788165	0.5805975736249692	0.7505009060318379	0.27923948743414606
mRpL36	0.3781286773832005	0.37728697882041734	0.4480208917643643	0.5945427296797567	0.016501079283362346	0.010457484922792812	0.7796696514627316	0.926877616511691	-0.022344392138894432
Uba2	-0.6026641387575685	-0.5694814836789016	-0.7972422259396621	-0.7752298383590762	0.6114648247903933	0.3379656598374972	-0.8957653443625284	-0.6035541581087737	0.4281195670618795
CdsA	0.03955598602107821	-0.6949533451923838	-0.9366554057072511	-0.9136247808828201	0.43728033686106765	-0.14673208259447815	-0.8380830845662144	-0.49312077166282314	0.8897992114735433
CG13676	-0.8103467971372701	0.15362321888561134	0.3149185112140468	0.2955480215082442	0.06855484697907109	0.41810301630019564	0.11409421565733747	0.017012440886271418	-0.5694920072173765
Nmt	-0.06581732064782016	0.3189783406065234	0.2664145086080276	0.5230819432002094	0.5241521354436791	0.5558551244790817	0.5805496297463112	0.9374373217868808	-0.06110599890340166
ERR	0.33653184695974514	-0.49811510856887964	-0.5657612030004148	-0.5136545331795135	0.20255651370926098	-0.4228473190995987	-0.26900633166582577	0.06854536545534436	0.8953468650347053
Atg18	-0.5365030500669202	-0.7334989169435274	-0.8660652737462408	-0.8877955911059261	0.45156672324411856	0.059275871502939614	-0.9644964232569979	-0.7181923943243055	0.5746919853801545
CG7375	-0.5735621603289688	-0.5793381010252481	-0.7505727893360459	-0.7370915282100843	0.636546088557354	0.32001669795624066	-0.849310576305115	-0.5522172493488613	0.46970365518538226
eIF4E-3	-0.469542266906689	-0.518673204144879	-0.7655894922635307	-0.8195503512636578	0.48159741963310004	0.22299431422977972	-0.9227913585723903	-0.7229929447192421	0.4170765702102864
CG7207	-0.5607526440384513	-0.6579533201872823	-0.7428132790015365	-0.7068763624691872	0.6753147651230896	0.245927521708283	-0.7768139378533387	-0.4196223220633744	0.5987569056105745
CG7197	-0.34553979594235606	-0.5974830943141065	-0.8421902775445078	-0.648623552150807	0.8954722887047035	0.42340195747754983	-0.681904809913809	-0.13426992525692946	0.7117549998012418
CG7188	-0.6546047899904957	-0.3726761516059815	-0.6363639720659453	-0.6345687891111481	0.6966726705942659	0.46217254271819813	-0.7019928336267429	-0.3634234317307554	0.3603603525680047
CG7185	-0.3513080309868096	-0.6589294897270798	-0.8108337250775055	-0.5711392001353436	0.7451508347030259	0.2120717802112488	-0.5178416710173743	0.06268096321955298	0.7719194057914562
CG7182	0.5394319640775044	-0.026199816119505222	0.10421941196594206	0.21282202213386953	-0.10354253267259439	-0.4055134373082012	0.456720579569562	0.6137017103659066	0.3935874988653805
Idh	0.3970493993429643	0.33027685906201215	0.6207195726974866	0.6747755366798871	-0.3148148729198441	-0.29361908551204513	0.8515876924142332	0.7974066644095988	-0.11401491613173619
Jon66Ci	0.217942601826536	0.29578775118892314	0.11645856045407095	-0.13154644912558824	-0.49478876292142215	-0.10580487086385088	-0.2536724386369992	-0.708782606917488	-0.4644775417304317
Jon66Cii	0.3027617387084228	0.32114709653916623	0.11460482195912691	-0.12610758444167217	-0.48637919800336316	-0.10589026822698061	-0.23643103339259575	-0.6821522592436784	-0.44217260605696884
Unr	-0.48192543153149664	-0.7871338992093513	-0.917127194309421	-0.8271230199497414	0.6429497013671603	0.05860856959077897	-0.7866928088948583	-0.31304380762166006	0.8291271666909248
CG6776	-0.5990151462280803	-0.5166946058214693	-0.7303232552496695	-0.7290290067989084	0.5858343478433902	0.3599832659486757	-0.8687429391583852	-0.6204106749409926	0.35726972248532457
CG6673	0.33404617047264284	0.6099539904097294	0.6952511451397604	0.8416629488154755	-0.0319784251752013	0.2089325807799502	0.9283967076094267	0.9541418182503502	-0.36870204536315965
foi	-0.14532855441106846	-0.739851839100469	-0.609874556918925	-0.4284751689993086	0.37999183071571324	-0.2612662172426453	-0.28424844769860447	0.16203441504144606	0.8527968268315123
ergic53	-0.05894314102373142	0.6236803426351812	0.4390466684273089	0.6080702067635898	0.3925420981626861	0.6787025358681544	0.6321010719770607	0.8402335251715616	-0.38419129167990496
rhea	-0.002268098167844647	-0.7807897533402159	-0.6807579491777014	-0.5245846516510394	0.2838384965533809	-0.3721145157047483	-0.38311982265674066	0.0061086218572823335	0.8941509914059033
CG6638	0.3267760089583943	0.5145861170225438	0.6876735525728307	0.8162489776502732	-0.1134977780176231	0.05598261718212898	0.9305213549461604	0.9401728015265035	-0.2931024247318706
CG32355	0.08763468662746363	0.5359787448495624	0.8918805816406981	0.8643714100837406	-0.5236127401303201	-0.16961771164591205	0.918906872728032	0.6375295143708901	-0.6028385894144074
RpL14	0.619038576511823	0.2375815889306868	0.21184995706347723	0.2741544033718854	-0.05942841040102651	-0.24813159235557086	0.541906427738371	0.6862106538149552	0.26813142119252115
CG5989	0.29969384423941664	0.5380908333022308	0.636837707715764	0.7076109397890066	-0.0781261420524657	0.040163954715784024	0.8785669310102758	0.9211333131442753	-0.21566534248408667
SrpRbeta	0.2738324030663706	0.44084406905661483	0.2962912535106744	0.509837898340793	0.38986400535484356	0.42244288719325346	0.6313141080385949	0.9309926752550753	-0.025758558000796416
Prm	-0.01107210204045194	0.5566446127885439	0.915811881928231	0.8279978218396782	-0.6432185486803743	-0.11049398271113749	0.753480459135776	0.29842826012658585	-0.840090134851514
dally	-0.5342341340415949	-0.7659350965782628	-0.9098035564969937	-0.8738883356469469	0.5976800127415441	0.07240455992372787	-0.8675349090887879	-0.4642285261021533	0.7522328913242896
Tsp66E	0.49059857413294844	0.1565477543326846	0.10129127177133246	0.2990382170315759	0.14770419479695773	-0.031801540883975674	0.5031618752836406	0.7740232558262996	0.26861851529557773
GNBP3	-0.4769943618518648	-0.419769132636551	-0.5461162049237197	-0.6845049272825454	0.11566785235180443	0.05804166372105998	-0.8444207231316002	-0.8985094627044923	0.11527476789249866
mRpL12	0.3910952634781735	0.4307892607485288	0.4106472760864204	0.5399875577322374	0.07235332489280828	0.07535599037063496	0.7385950019372628	0.9102699001647552	-0.015149664612275647
CG5021	-0.2298439668938665	-0.1699417552195971	-0.5770060163601742	-0.5413548273945041	0.5422537016582402	0.5524239486873818	-0.7251928592060085	-0.5610856540789902	0.10373410833305714
pix	0.3289977957680187	-0.19079207132376658	-0.29780506652642147	-0.12649100299002886	0.40512290584365057	-0.06375649739444669	0.10526018008026414	0.5423015252743936	0.6747072895529012
Srp68	0.267002618298501	0.4737609306229779	0.33486927563492613	0.5820014239344968	0.34757876540295674	0.4613498310617972	0.6655148116298563	0.9333855001873969	-0.13189014982847078
CG5288	-0.763001011609777	-0.43352257196710436	-0.43879327925598993	-0.48442161536252065	0.39453070657363665	0.3129466819105088	-0.6781187192349347	-0.5887614662033281	0.09223309675417225
Argk	0.19968031735254274	0.7083790003852374	0.9236999214343846	0.714413051504751	-0.7545089053215309	-0.19309660079345406	0.6917306816888795	0.14687994342935567	-0.8426448983752027
CG32032	0.42839741876173476	-0.2714014451003672	-0.2914103557226707	-0.25831117142432836	0.03886274822195609	-0.47043966224991574	0.031983795736361294	0.29216708928009294	0.7164657730665105
CG13315	0.3353464677331825	0.6504871813698545	0.5222910536843093	0.3128505594860263	-0.6112519305478874	-0.01039949222244948	0.20484140195694592	-0.3206774462205706	-0.7769943730677151
bol	-0.6243553179115557	-0.8017389543304377	-0.8909821382695118	-0.8048574033594584	0.5125174856746385	0.09165164471910896	-0.8743433074202577	-0.5290261726675584	0.6039042603524376
Dhpr	-0.6448582577790639	-0.7435513772707576	-0.8346691131812222	-0.7819282164751374	0.63279980598096	0.21361541180642904	-0.872448609084647	-0.5208573195144425	0.5911943622707466
CG4484	-0.2862877742617117	-0.2688511574872162	-0.4321677442883688	-0.682509182273623	-0.21627424082926583	-0.3363677957040526	-0.6236263080316625	-0.7268515304344703	0.20089175406538534
PGRP-LC	-0.6018966008093009	-0.6897832377983826	-0.7571361127423496	-0.7165195107923777	0.6641192954544888	0.22784491836983572	-0.7898533192375992	-0.43189620928451367	0.6013511256271556
UGP	0.3027593015599404	0.49154823531634795	0.8262119724443675	0.9354565990526059	-0.35527035711587884	-0.04090576114253913	0.9408451531414647	0.7517178728533616	-0.5185709727340841
CG34455	-0.24505430221163635	0.4841939854393646	0.838720740474184	0.8079644829929649	-0.26538840253021795	0.09243243058069825	0.7890032773136931	0.5803431004540358	-0.6290650980808756
eIF-4E	-0.12379054497875575	0.0037203020608223706	-0.18333307698012938	0.0181723887969147	0.7212147501960843	0.44453249768742903	0.15630205043791479	0.6779707921193986	0.39514310455407964
Cpr67B	-0.2779849649244215	-0.334771895140067	-0.4407784999472885	-0.672455577163608	-0.2761286862621682	-0.3170597502081453	-0.7181650928859907	-0.9132722404182643	0.09308663093738706
CG3689	-0.3673589822444582	-0.6608189775327665	-0.9286903376122407	-0.8965744577133645	0.6489444550939896	0.1714596097242363	-0.9082862467356098	-0.5146404820686842	0.7263574968737034
aay	0.39670342022115995	0.4727567244862136	0.6289910960811933	0.7583904302953528	-0.15332678206821845	-0.026622879422803187	0.8989859436097313	0.9154816100255724	-0.22357736593118097
RpS17	0.6192915804349866	0.23782060060803678	0.14616188540592526	0.13668428440481029	-0.10744800813288108	-0.318595942893337	0.43768850006818066	0.556818236791765	0.31293690141223607
CG3529	-0.5154276582255438	-0.7351092785215073	-0.9307015968914907	-0.8170160340699032	0.7317511267860807	0.25801486792751643	-0.8663995928085412	-0.4126566069173261	0.7006527092772945
CG32038	0.3121404617969264	-0.010094249360216504	-0.26787553642503253	-0.45112403504498466	0.10629664568851005	-0.246110950656882	-0.1995619125741653	-0.061047938610470635	0.5365072196790672
Uch-L3	-0.5777632161787571	-0.54150823740563	-0.7693863728243969	-0.7651044788541317	0.5986398932569299	0.33496546601966837	-0.8860347973023234	-0.6140025114223778	0.41405553274716894
path	-0.3284582952506209	-0.18045265923190823	-0.2297165106714415	0.04466095922313602	0.8696386565524069	0.596380770637598	0.042000742827086344	0.575909698034366	0.36001449719469564
RpS9	0.5732113511895088	0.24945961233121017	0.18549785708331704	0.21863437029750035	-0.05912521315407513	-0.2515650073446205	0.5051676573644832	0.654399961557643	0.27762133089189167
LanB2	0.3389383519809445	0.20234828019168669	0.16415199785333506	0.4167712263331176	0.2957239911748867	0.17778797001208793	0.5681919749785849	0.8892785517966103	0.17036661748529736
CG8336	-0.6003695069056613	-0.7124380034707734	-0.8217506397407163	-0.8296999963097881	0.4760357221635254	0.1279449230045932	-0.9388431556622601	-0.7003141502824741	0.504627667663192
CG18179	-0.4781698821920061	0.1581456057800555	0.6245581187803287	0.6012190280403971	-0.15868436049926202	0.03082437389458299	0.5455178713768576	0.40064769728480054	-0.428166373058373
CG18180	0.1838231688920099	0.5980167806019311	0.5627153561910908	0.33146266558312654	-0.5870907615650496	0.007683592307418767	0.19079249073428325	-0.35347438441697965	-0.8024638808653407
CG6767	-0.30422520436362305	-0.8914845080906502	-0.9192235031129419	-0.8093271347720437	0.5464556173867181	-0.11999059461632641	-0.7563481632508403	-0.31019471910465546	0.9307624700759691
UbcD4	-0.5415873471398759	-0.7219645130245165	-0.9286899018948006	-0.8480426157138936	0.6675215429302952	0.2272012820380481	-0.9027817135605141	-0.49434177595221107	0.6574024141344913
SH3PX1	-0.5083053810003131	-0.6797469074838509	-0.885481717671471	-0.8098127149314	0.7391380948917246	0.25180733085504403	-0.8275449183298044	-0.3735033689333317	0.7139250564032451
vsg	-0.5861493524223662	-0.5730110333529072	-0.7310469827253429	-0.7979391252505174	0.34643454902875087	0.13158996405100928	-0.9239561795885695	-0.7939885835712656	0.33406335892248074
ATPsyn-b	0.5354611776682597	0.4768723020033703	0.637088739078925	0.7031440095112076	-0.27859622089528674	-0.1832654183791238	0.8797236091394751	0.829990822481715	-0.17684994948818783
CG33205	-0.2797668245770864	0.3165234486144073	0.6971954547457828	0.5066260749037674	-0.6824778683376256	-0.2536261710006762	0.428253037186503	-0.05290948835034801	-0.7121902597049864
I-2	-0.5262206961053226	-0.6221531211205608	-0.8412467721120844	-0.7569772424979316	0.7759462692120347	0.36299199264970466	-0.8251597414591169	-0.3954840739069331	0.6151604374228478
CG8108	-0.25078155159827986	-0.8555307522292647	-0.9452206213354963	-0.8198463705320606	0.5783602004650443	-0.07578070238662112	-0.7630756367440092	-0.2953751312912018	0.9335534772449952
CalpB	-0.32032473643504833	-0.5598911629632485	-0.5702107081274009	-0.30898037317390303	0.6864653113630669	0.15854711360636622	-0.20795762354629127	0.37036126876714864	0.7166707915544032
CG6707	-0.5588979159971522	-0.6946940586517768	-0.8539314842710733	-0.8431368401369886	0.5644687010405507	0.18524506708476693	-0.9348779030280245	-0.6393291047749128	0.5601116068495205
nudE	-0.5783939798605381	-0.6861759010022819	-0.8251985434260048	-0.8400396341319418	0.4820613890527549	0.14210204605127888	-0.9448330688532793	-0.7067440624616486	0.5007788884946112
Ard1	0.4487118627800725	0.1305915190851975	0.21573431667370996	0.3581503769685213	-0.0041773505006516935	-0.20365180119399506	0.5888436661875068	0.7848491413687645	0.25101412028212106
scramb1	-0.5417240476865585	-0.7409343302827356	-0.8571785637380257	-0.7908897886167	0.6857973698763744	0.2135238920864426	-0.8564023800085014	-0.4634783902177397	0.6733943743359705
E(z)	0.33468336587292746	-0.5677626338500366	-0.6825515884773087	-0.605342495476616	0.2654177459153245	-0.367681823046986	-0.4012137309984139	-0.04404373584689014	0.9261712105495333
CG8009	-0.32393177719283567	-0.12467857449228668	-0.641040278157321	-0.5254365824960104	0.7622667849498395	0.6858765145453406	-0.6102662523512139	-0.2290788348261528	0.23312745211567792
CG8003	0.4669606412912334	-0.001121829928357976	-0.03464650927256747	0.07899435099156221	0.11216183635034588	-0.2311593325905932	0.348444069648627	0.629767998091049	0.4833738642757998
CG32068	0.4501970031705428	0.7946570658223499	0.6743690415743782	0.3658078012700487	-0.6222325371395319	-0.16911615749391096	0.4430941149998497	-0.024865356861127126	-0.6067848132490677
CG11811	0.31508556847677516	0.04995412905482589	0.3064065813773382	0.4348822515344754	-0.07682131091170391	-0.28701612137424093	0.6409732453597495	0.7853823365371112	0.21597262155983526
CG33493	-0.1977939408278506	-0.33589702082967715	-0.23909227520643025	-0.4167918765487225	-0.5204604040072188	-0.520574258838375	-0.4490547364595163	-0.7233079610988831	-0.006725915889445885
CG6463	0.44092882293663377	0.5689069731331544	0.6636125831961941	0.7226767438858149	-0.18534665020072175	-0.04237292875467275	0.8992318104446001	0.8841144516246077	-0.23809666086024012
CG6409	0.1712812766463156	0.25573291144225163	0.4575360744277477	0.47538523287372675	-0.17457119669995047	-0.250640782868065	0.7102022436658593	0.7701476952204277	0.023015149594867796
CG7949	-0.04348785973567535	-0.60721203177732	-0.6835431281550851	-0.6204673444897167	0.5602020169427694	-0.09228734638381358	-0.47349840235110047	-0.02473703783136129	0.915103428294962
Aps	-0.5553334103037015	-0.7277735127435959	-0.8947914636299074	-0.795832783266472	0.7421023537691143	0.2587677966705523	-0.8392064257334876	-0.38541651996692416	0.700497754946542
CG32069	0.30041692306766943	0.8028641857812825	0.42750754103735195	0.512196989736972	0.23491200465726014	0.5850579171836988	0.578659945645854	0.6828123708959367	-0.4074328347993468
l(3)01239	0.38865228102223226	0.16880027121127578	0.07069215454719333	0.1645175427924113	0.21983185538732955	-0.03941394558349206	0.42744844425970985	0.7261020910028816	0.367696300130886
CG7638	0.27776352737776244	0.3580221624772958	0.46684191749913445	0.6495741137614541	0.09484195459666019	0.10588202025802565	0.7962153559964711	0.9697661144992047	-0.0593343134033827
Sod	0.7296850047945956	0.12336683451319837	0.3362744049741278	0.40646672866213857	-0.44776125679815715	-0.5100575090384946	0.5566121793520611	0.4466298049670216	0.0647223010436968
Mnf	0.33872164221040335	-0.48521208905585833	-0.32916768844012295	-0.2797586582908717	-0.10382435156962125	-0.6513341355161817	-0.035643011746252895	0.15827578477848556	0.7321307537068024
mRpL2	0.4303750095559977	0.3436844015329301	0.45042106733289294	0.5942549378712589	-0.05137122929786855	-0.07102169632835516	0.7808264467063853	0.8981186929549018	-0.007123575456978846
Ufd1-like	-0.5919659239631423	-0.6128371861266428	-0.8011323320564108	-0.7949161610521992	0.5951894118350907	0.2727341131123894	-0.8998740033704279	-0.6098147450019809	0.48438674574068097
CG6199	0.0565232635691949	0.6226549743132143	0.5864382623417744	0.7947901393113898	0.24710033377593563	0.5679086139554355	0.796437644320771	0.9289906363247065	-0.45719984207369274
CG7600	-0.37603131957115127	-0.48375912126622	-0.8880477076584355	-0.8030265764170287	0.6870713979826835	0.3749974471001873	-0.8469975501906034	-0.44292606865534817	0.5365830688414547
CG18490	-0.7475379996138923	-0.7952117914615345	-0.7734296046308659	-0.7476008276747365	0.3871722053361477	-0.013749416767115429	-0.7998036806542044	-0.5246939882799664	0.5343804849205338
scyl	-0.3928282232525373	-0.8741087999898025	-0.8308665038496905	-0.7605136799559952	0.5351630916278906	-0.136671166149841	-0.6973195728668335	-0.27127807695676703	0.9083232081726244
Mob2	-0.5392829754786297	-0.832854361872534	-0.908391513538292	-0.8831856699449427	0.5273652424355488	0.009040662073259166	-0.9137682865183573	-0.5700354502860325	0.7302407779032719
CG7394	0.3793546159041502	0.42181622464926916	0.4741375954720704	0.6292069792136358	0.07270885847076908	0.09454425056258424	0.7941771531939242	0.9483444303683198	-0.05618761662993924
CG6084	0.2905367064075776	0.5108748676935028	0.6368116872982253	0.7702981903404874	-0.03650431137842521	0.10704353902390484	0.8997777383924125	0.9614569890737744	-0.25013153632247587
CG18815	0.4050482164072142	0.4700795343910593	0.5544138940040754	0.7562008255162576	0.03433070213917221	0.16882647049022972	0.8495247564535385	0.9482462717287958	-0.21050543582087006
TfIIEalpha	-0.33651189188356173	-0.8056740460845615	-0.797714622796257	-0.8149586398293706	0.32722048357858213	-0.32877219883390324	-0.6760822827300322	-0.32851331986197313	0.8929489203191643
CG11652	-0.7165952475974298	-0.3748720378174403	0.009169532305445515	0.04688157477811478	0.29810014066410606	0.06648324237007686	0.01893647255526932	0.1960293256464338	0.17093513466781754
CG6038	0.011695114223865146	-0.7305276316873401	-0.9218394931324538	-0.9128805012105449	0.3967117529458611	-0.2296790388803057	-0.8076523606471172	-0.4614839018688006	0.9313948454523224
CG14132	-0.08422490820680041	-0.05469288316275882	-0.39902902762449377	-0.13399262589962527	0.8979114495192606	0.6514539674912077	-0.08682604454570166	0.4865133307634045	0.4140209503213049
CG5946	0.16760789067656456	0.4916049619020161	0.726589254939425	0.8139132425642155	-0.1467566967383835	0.02819484346050685	0.9291176497780503	0.9132364967917359	-0.32938934801655856
RpL10Ab	0.5862578986102096	0.29803432593834867	0.1847351288146083	0.26500334481240256	0.0408768294846408	-0.11650063838547782	0.5262231021120979	0.7182307839846664	0.24291358107295502
CG5883	0.9180871160152828	0.5669403081637255	0.4755974925629599	0.299306573456329	-0.6773455298967942	-0.46080739825216277	0.45638455379692844	0.09068397500065943	-0.24632250110817114
CG7252	0.59969095910551	0.36799820209197265	0.07785056427089813	-0.1642065646254435	-0.6000886445539272	-0.4442592064382522	-0.00932890512565945	-0.3144507407974021	-0.1169592137021214
CG17826	0.047293560702975475	0.4463008652454957	0.5121732936601485	0.2883487939362727	-0.582496584170941	-0.03404210507398698	0.11401233842144669	-0.43116885733713717	-0.7640154672273264
obst-G	-0.25249033360065165	-0.3727648280684566	-0.6256796082781139	-0.7681795425167252	0.006523426406685721	-0.06502611139265307	-0.8602322556164208	-0.9166262572354626	0.1815627564451208
